iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1550.1274236645029,2.3050367741933986,477.68652076267244,12.170102423063945,3.763383618413844,0,3.763383618413844
2,2501.339859179481,8.212425646606277,349.7831147762125,19.539248244259227,7.527092555039617,0,7.527092555039617
3,2116.592402997063,5.8924941471497485,244.85624550664687,13.474058587729312,5.772184765388967,0,5.772184765388967
4,743.9598788388931,7.315208573911427,148.06682517179075,6.069231382093156,1.7003964681432204,0,1.7003964681432204
5,3974.1072314406097,0.6487169822517952,51.08655622056316,1.1053529257916934,1.03927032415244,0,1.03927032415244
6,1014.8662690873613,3.4831477260576635,266.5912590864055,4.657251564149437,2.199530487711424,0,2.199530487711424
7,140.23481051199883,9.389051491035321,412.7939145188558,10.053900217671437,0.9028289454485188,0,0.9028289454485188
8,3318.902507465267,3.816203163545295,104.73548735678213,15.279091312216638,7.245145961357502,0,7.245145961357502
9,22.525,10.0,441.79,1.0,0.3642395023537677,0,0.3642395023537677
10,332.72,0.54356,285.71,1.1145,0.38858065984127776,0,0.38858065984127776
11,440.99,9.4476,81.903,1.2299,0.20596455436414704,0,0.20596455436414704
12,1464.4,9.1598,38.752,1.0,1.2328113690015312,0,1.2328113690015312
