iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,554.1357061443464,469.42941184356386,280.09360737300125,54.72674581294871,212.22570737419755,936.2000457323069,173.01287948573517,11.198359564481112,0.8356219322166387,0.09213714381552185,0.864950095977857
2,758.5343649851624,769.9416066864145,776.4284447804558,883.6099145228416,642.2891874131841,105.3991299950285,101.36729538589385,15.442330520357642,0.7942019865283492,0.1717968208127908,0.8488866130080057
3,158.36124744758723,353.9923439009036,381.17803647598396,70.7707886984002,106.5183610940233,939.3860541335438,233.5379327892993,17.466864557298297,1.197021627589394,0.09525686865627625,1.2273428306095975
4,625.1411555989961,118.66246266231006,850.3777782841188,866.8290390441167,826.5198172780608,414.83149029646114,412.57962263583437,19.890626056840304,3.097006360549783,0.17197488731089022,3.1517476673561826
5,824.5317791427402,665.6406400451867,913.2407055514918,470.99290681506574,340.8413005831325,700.6791503043422,285.93901817782483,15.098884045003302,2.041004771758574,0.15799448690287846,2.091295978902296
6,574.4437423855813,601.2892911937977,39.956600694724244,282.6875460266924,449.83177989223134,474.1747974749374,381.32817027083667,6.875330063891635,2.2760895625114035,0.09340253395472038,2.305820512463808
7,962.0730440609279,540.0722115871355,342.78954646798775,762.8413729514825,506.24347877518903,762.490739483291,3.9274381523188158,2.859872969775651,0.27269468325037427,0.10370303456207688,0.3057043843787427
8,230.3874863221548,993.1290485814914,550.6667209410568,369.68033079550247,298.8017932033799,131.40888779012073,370.87454391229926,12.924244842695515,2.348427318206479,0.2215594202833893,2.4189518720598313
9,39.06378494122524,905.5004341105329,452.8565390241636,713.9551442706049,979.2212107419692,573.622711348753,259.2490849735464,1.8331298750263072,1.1793480597296937,0.11103631248088694,1.2146920157177525
10,885.955358953164,245.53540245714106,105.27246015667392,244.39489695617058,42.43188610027042,531.1476790552805,318.4292711435222,7.96141846739245,1.642191046717254,0.09437942408145095,1.6722329504547124
11,438.06460603233,16.12580897903361,134.62708617351967,169.203332657384,390.88928428193464,1.6078706366079374,87.60957321612455,9.876664735708738,0.06472045364728353,0.09911538414495306,0.09626986029352623
12,314.77924052631505,389.14176155927356,988.504764729551,650.8841905828788,899.9255723048216,662.9998954823609,213.13885983834692,12.738035525108822,1.726357468961521,0.092811855396536,1.7559004000892988
13,292.35946578952405,266.7643458551607,670.3948128592413,984.4535610724524,144.16577402230297,245.0184828719086,471.4679012475143,8.324884559688098,2.904955892952038,0.190067523166276,2.96545626461833
14,712.5586584202988,138.62425137253814,243.68149371650244,565.6383430618702,617.3875209298889,363.22180564586193,134.67359079220873,3.7648231127648013,0.5303320752383424,0.10000303045997073,0.5621640284820898
15,88.57776650921723,713.9798949315003,712.1595179020987,393.35815513055223,742.9512246434695,868.7460147898752,447.5652608286275,17.794588004537044,3.269826071673311,0.0915247486205183,3.298959303989708
16,397.50344827382094,867.2800687724675,594.8821064757205,523.6784751657218,796.6410942798514,256.14924310840405,46.01330300378142,4.97071033601372,0.3222807144011087,0.09604525004368503,0.3528528670110078
17,446.89,162.69,7.1188,172.02,393.98,0.19555,70.581,6.2708,0.20225066936376165,0.10215812102499308,0.2347686092399771
18,467.5,16.43,199.57,284.52,339.53,1.8049,55.968,10.184,0.23579287813181304,0.1451651373808091,0.2820003764893527
19,454.88,1.4535,186.89,89.043,308.67,75.666,12.395,13.953,0.5880490604308691,0.09842011226361624,0.6193771551636967
20,429.86,13.954,193.67,229.49,422.26,4.9871,76.115,9.3177,0.06678098208710079,0.09789962981966477,0.09794340211243352
21,875.98,23.05,256.97,174.91,350.54,4.8281,97.799,13.026,0.16499151953501948,0.09897358498922788,0.19649579010814233
22,447.13,7.7279,75.842,345.68,393.87,8.0143,88.278,10.006,0.06601834850235926,0.16023499808688743,0.11702273250605631
23,588.59,4.8669,134.52,262.27,390.8,63.127,86.944,14.228,0.05946806607139598,0.15022683772542764,0.10728675368952764
24,597.68,32.038,234.52,296.32,352.29,1.2643,85.532,5.9955,0.05115173133639008,0.09794255952997452,0.08232781631292542
25,608.78,99.321,235.75,482.55,353.26,0.96054,74.329,6.1413,0.05333221570645767,0.09819246306792305,0.08458784744971433
26,586.0,5.5765,133.67,261.67,528.3,147.13,83.491,14.957,0.1143487361470707,0.09948549027986706,0.14601595123499378
27,650.01,9.8972,276.82,285.94,333.86,1.8536,77.363,16.398,0.025456040091368943,0.18345136236301157,0.0838504223654005
28,726.1,12.418,290.02,279.03,187.58,0.10009,57.473,15.133,0.2287519986232586,0.09848922539805514,0.26010209275004326
29,648.18,43.941,291.74,320.72,809.1,2.432,77.093,17.996,0.2796890957380792,0.10250590012010789,0.31231773713847777
30,622.05,238.28,327.64,9.4573,299.41,0.67954,45.423,17.095,0.2381233855042187,0.09749315303217065,0.26915641994958783
31,631.66,10.315,321.77,302.76,189.18,0.24863,79.495,5.1593,0.1386803713879031,0.09698443617786454,0.16955147622927827
32,649.94,4.0116,301.55,182.03,467.36,57.41,78.501,16.184,0.0908509471954796,0.09780562022837597,0.12198344303850901
33,659.32,3.0551,342.74,0.52204,155.77,44.672,100.23,17.084,0.10068054471912803,0.21404879365945645,0.16881439186664732
34,899.12,30.849,232.44,130.77,525.3,5.1111,54.744,4.11,0.16264944867475767,0.10291119725408251,0.1954071001597423
35,396.76,0.11274,277.47,416.5,32.423,4.3999,64.285,5.017,0.3761846211952142,0.09682320949263648,0.40700440598876464
36,587.83,34.649,228.95,579.47,348.22,3.3934,78.701,5.8855,0.044022958151003294,0.09877566993373442,0.07546423040533798
37,505.24,9.8758,275.63,107.67,362.16,1.5723,72.715,16.075,0.06696873486015234,0.09757875853198068,0.0980290183824227
38,542.28,0.10116,263.69,400.6,317.55,28.959,84.849,1.7619,0.2742213571209923,0.11245046803543803,0.3100154528026666
