Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
657.84,0.56725,144.39,8.8118,0.15935,0.11945,0.12521,0.057047,0.13973,0.12148,0.30574,0.070301,0.61665,1.714956883952849
660.94,0.56662,142.69,8.871,0.1592,0.11963,0.12506,0.056946,0.13988,0.12013,0.30969,0.0705,0.61482,1.7158645279388893
651.94,0.57572,144.27,8.7918,0.1594,0.11937,0.12531,0.05711,0.13969,0.12188,0.31358,0.070241,0.61221,1.7187920790568967
651.54,0.57688,144.27,8.7912,0.1594,0.11936,0.12532,0.057114,0.13969,0.1219,0.31486,0.070236,0.61165,1.7195164312128166
650.63,0.57745,145.77,8.7867,0.15946,0.11925,0.1253,0.057114,0.13965,0.12269,0.33903,0.070132,0.58804,1.7206849305003917
649.6,0.5768,144.54,8.7911,0.15944,0.11931,0.12531,0.057117,0.13969,0.1222,0.32104,0.070215,0.60778,1.7221015523630572
652.14,0.58883,144.09,8.7908,0.15931,0.11938,0.12539,0.057132,0.13965,0.12151,0.34185,0.070212,0.58836,1.7228072963979855
651.64,0.5768,142.96,8.7799,0.15936,0.11942,0.12538,0.057145,0.13968,0.12133,0.31113,0.070291,0.62001,1.7237535110559596
665.45,0.56258,144.39,8.6896,0.15937,0.11943,0.12562,0.057252,0.13943,0.12158,0.26379,0.070099,0.66736,1.7239192277106061
651.63,0.57994,142.86,8.7507,0.15936,0.11941,0.12549,0.057203,0.13961,0.12136,0.30251,0.070239,0.62977,1.7249574997509818
