iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1760.4458556508907,9.00573285117198,494.5086677739723,7.78547003553545,5.836867390243129,0,5.836867390243129
2,2624.8930066090816,1.7116930311211087,322.9763353647267,8.370653079528587,4.285797759639364,0,4.285797759639364
3,125.25178085843885,3.3049302473114697,391.33812007643854,1.3348252887500638,0.24281557183447866,0,0.24281557183447866
4,2117.3755799444075,4.514935678135111,285.9537418218627,14.47906229049638,5.4276803005851075,0,5.4276803005851075
5,3485.7941800433327,6.868979359971354,57.27096891952678,18.47099929019876,8.85750821070337,0,8.85750821070337
6,927.3029132939506,8.230695457599438,105.24537811605781,12.683853234392434,2.208344567040146,0,2.208344567040146
7,1334.148174367814,0.10564803865700648,164.57856528406143,3.3761093278502203,0.3240611510584913,0,0.3240611510584913
8,3743.0478876113866,5.384955921255776,199.13482531187637,16.319884826054395,9.216956223004265,0,9.216956223004265
9,127.79,10.0,117.64,13.717,0.2763431559926369,0,0.2763431559926369
10,150.48,1.6529,440.68,20.0,0.8392531030551982,0,0.8392531030551982
11,286.8,1.7484,242.54,1.0,0.3870427629338548,0,0.3870427629338548
12,727.72,2.3638,238.82,1.0144,0.17508876500024445,0,0.17508876500024445
13,1008.4,1.3042,182.13,1.0,0.07876514297097857,0,0.07876514297097857
14,1093.4,0.33326,167.34,2.6932,0.06482544461099618,0,0.06482544461099618
15,1155.0,0.33224,145.4,3.2046,0.06596148528520282,0,0.06596148528520282
16,1262.2,0.33821,157.83,3.0228,0.024105514896965424,0,0.024105514896965424
17,1262.3,0.32742,166.27,2.6947,0.016852962498972987,0,0.016852962498972987
18,1153.0,0.33306,161.64,3.4181,0.016042895154201323,0,0.016042895154201323
19,1177.7,0.33365,144.91,4.3054,0.016933012059072435,0,0.016933012059072435
20,1159.1,0.32768,148.91,4.4578,0.012994997804740768,0,0.012994997804740768
21,1142.5,0.32997,150.82,4.4116,0.012598624043129836,0,0.012598624043129836
22,1155.4,0.32921,150.72,4.3235,0.012692334589684324,0,0.012692334589684324
23,1123.0,0.3306,152.17,4.5139,0.012995488485682995,0,0.012995488485682995
24,1114.0,0.33714,149.89,4.65,0.012625027754260013,0,0.012625027754260013
25,1157.7,0.32733,150.92,4.4407,0.01202176405380537,0,0.01202176405380537
26,1139.2,0.33418,151.62,4.3012,0.01261203631960348,0,0.01261203631960348
27,1143.8,0.3292,151.94,4.3507,0.012404330559724619,0,0.012404330559724619
28,1149.7,0.32673,151.08,4.5663,0.011799174331985051,0,0.011799174331985051
29,1132.9,0.33558,151.38,4.416,0.012371386469315659,0,0.012371386469315659
30,1165.6,0.31936,148.48,4.9509,0.011773122113887556,0,0.011773122113887556
31,1289.1,0.28391,151.98,4.6186,0.012540839811291254,0,0.012540839811291254
