iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.877954007143197,0.15963710431027353,2.9287680756469103
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.6900033070671472,0.1889747423961917,1.7501558358108902
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.215819463320907,0.12599847426653013,0.2559260233240175
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.1636131722400512,0.09363976371288643,0.19341963476977714
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.2420869474563605,0.09215409113368889,2.271420505716496
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1469892062701221,0.21423773026555382,1.2151831938072242
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.5789864948275802,0.19036258365729947,2.6395807871651877
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.43264149162072923,0.09412620555734524,0.4626027933985999
9,574.58,10.867,98.053,2.6252,0.2635235678110956,0.10213961418717286,0.2960356167778709
10,510.35,1.1361,72.338,1.1049,0.32211340051628906,0.12466967734240972,0.3617969913217214
11,10.042,7.9138,109.38,4.8865,0.36840600951609653,0.16284372043991627,0.42024077563507134
12,490.34,14.995,74.455,4.7415,0.15271041571503433,0.09381570541457229,0.18257288222779888
13,479.94,8.1903,77.675,4.7541,0.1466726425521036,0.09381029826700304,0.1765333879163408
14,66.908,175.94,98.163,2.1344,0.4080816443138664,0.1065184495076594,0.44198751985312335
15,497.41,1.4083,88.153,2.9094,0.14534493591545447,0.0997752113860061,0.17710437209569774
16,401.73,0.012908,23.811,11.564,0.30306555221480197,0.0961513107219159,0.3336714649871173
17,441.67,10.891,93.212,1.9039,0.031165064645527565,0.10963219500652739,0.06606207616013444
