evals,errors
1000,0.21351291343898193
2000,0.20831174356745497
3000,0.16457552982473667
4000,0.16457552982473667
5000,0.16457552982473667
6000,0.16457552982473667
7000,0.16457552982473667
8000,0.16457552982473667
9000,0.16457552982473667
10000,0.16457552982473667
11000,0.16457552982473667
12000,0.16457552982473667
13000,0.16457552982473667
14000,0.16457552982473667
15000,0.15785838530052423
16000,0.15785838530052423
17000,0.14600611699734442
18000,0.14600611699734442
19000,0.14567071964501385
20000,0.14567071964501385
21000,0.14567071964501385
22000,0.14567071964501385
23000,0.14567071964501385
24000,0.14567071964501385
25000,0.14567071964501385
26000,0.14567071964501385
27000,0.14567071964501385
28000,0.14567071964501385
29000,0.14567071964501385
30000,0.14567071964501385
31000,0.14567071964501385
32000,0.14567071964501385
33000,0.14567071964501385
34000,0.14567071964501385
35000,0.14567071964501385
36000,0.14567071964501385
37000,0.14567071964501385
38000,0.14567071964501385
39000,0.14567071964501385
40000,0.14567071964501385
41000,0.14567071964501385
42000,0.14567071964501385
43000,0.14567071964501385
44000,0.14567071964501385
45000,0.14567071964501385
46000,0.14567071964501385
47000,0.14567071964501385
48000,0.14567071964501385
49000,0.14567071964501385
50000,0.14567071964501385
