Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g262),Error (g80),Error (g126),Error (g237),Error (g223),Error (curve),Error (g51),Error (g72),Reduced Error
100.03,7.1016,475.62,2.8401,0.12083,0.11322,0.25432,0.15435,0.16352,0.35618,1.4831,0.16608,0.20753,3.0191656118518306
99.727,7.1314,476.39,2.8796,0.1207,0.11298,0.25432,0.15367,0.16273,0.39494,1.4672,0.16582,0.19468,3.027057464616097
97.598,6.9524,483.05,2.8459,0.1208,0.11314,0.25425,0.15408,0.16333,0.36692,1.4853,0.16603,0.20518,3.029065400026021
94.134,7.3018,491.35,2.8304,0.12083,0.11311,0.25412,0.1542,0.16363,0.37301,1.4875,0.16601,0.21189,3.0442649470440353
94.498,7.1986,504.88,2.8571,0.12077,0.11295,0.25405,0.15366,0.16313,0.46303,1.4327,0.16589,0.20526,3.0714549658509234
94.865,7.0643,502.86,2.8569,0.12077,0.11298,0.25408,0.15367,0.16311,0.44987,1.4482,0.16591,0.20476,3.073382275256444
94.865,7.4983,502.86,2.8569,0.12077,0.11293,0.25405,0.15375,0.1632,0.47144,1.4496,0.16586,0.2063,3.097909450335861
97.853,6.9831,475.27,2.9504,0.12047,0.11257,0.25431,0.15234,0.16127,0.42832,1.5303,0.16534,0.17324,3.0981564040317595
73.496,14.113,478.58,2.9021,0.12035,0.11167,0.25356,0.1527,0.16245,0.377,1.5825,0.16448,0.19212,3.1167764251303822
93.603,6.9997,509.12,2.8527,0.12078,0.11297,0.25402,0.15364,0.16316,0.46543,1.4801,0.16593,0.20674,3.1227737919663983
