evals,errors
1000,6.410288573479341
2000,5.065717333234293
3000,4.502614408373313
4000,4.413024592125373
5000,4.387395641599719
6000,4.387395641599719
7000,4.02901710172101
8000,3.8218863273685346
9000,3.8218863273685346
10000,3.577789898138833
11000,3.577789898138833
12000,3.354631979703005
13000,3.354631979703005
14000,3.1797242996685564
15000,3.1797242996685564
16000,3.1797242996685564
17000,3.1572612713434958
18000,3.1572612713434958
19000,3.1572612713434958
20000,3.1572612713434958
21000,3.1572612713434958
22000,3.1421580590089553
23000,3.1421580590089553
24000,3.0981564040317595
25000,3.0981564040317595
26000,3.027057464616097
27000,3.027057464616097
28000,3.027057464616097
29000,3.027057464616097
30000,3.0191656118518306
31000,3.0191656118518306
32000,3.0191656118518306
33000,3.0191656118518306
34000,3.0191656118518306
35000,3.0191656118518306
36000,3.0191656118518306
37000,3.0191656118518306
38000,3.0191656118518306
39000,3.0191656118518306
40000,3.0191656118518306
41000,3.0191656118518306
42000,3.0191656118518306
43000,3.0191656118518306
44000,3.0191656118518306
45000,3.0191656118518306
46000,3.0191656118518306
47000,3.0191656118518306
48000,3.0191656118518306
49000,3.0191656118518306
50000,3.0191656118518306
