iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,668.493701567108,7.683227286468702,372.1257353927924,6.010178347871213,2.205082243897719,0.10529606125649715,2.238599021171876
2,928.3989971078772,4.25680556109365,493.60661541021926,5.310891283297872,2.880255254312679,0.10191637075344462,2.9126962426874727
3,331.4497504810537,2.3092804890396317,263.71023400777017,15.630542564252139,0.6192045946282849,0.11143627217448218,0.6546758617408903
4,93.03732679757002,1.132759319229645,184.5956989640676,2.9919769513056274,0.3981521963093013,0.1058462096600947,0.4318440912591917
5,1941.697649217052,6.758722096320497,79.53926425004714,12.900769639971625,4.847400087017853,0.10533114965564414,4.880928033276349
6,1552.80842826335,5.068369273545214,233.99854927036458,10.381616919776583,3.9680830087119974,0.10342426414122913,4.001003974459434
7,1434.854924646073,9.37835854817597,15.223885368323572,18.402874569548104,3.34209324834773,0.11136389105291684,3.3775414758337683
8,1054.5199973447184,3.7282625390957587,384.0208566075979,12.871501530147798,2.9587053852293685,0.10489746698204722,2.9920952860053918
9,320.08,0.05238,13.275,3.2371,0.974432490098723,0.10497440344253973,1.0078468805107292
10,1233.1,0.46775,271.1,1.3324,0.09896573761978565,0.11379056076564498,0.13518639806588784
11,488.84,0.20178,258.47,19.904,0.20961689246558934,0.12714316432340914,0.25008781863042073
12,1981.0,0.3053,88.145,2.2647,0.11745325685127862,0.1047928260708374,0.15080984939076464
13,1641.9,0.32306,221.6,1.5978,0.06856222437625883,0.11030604054991351,0.10367372758908641
14,1817.0,0.2475,213.93,1.6328,0.033363635434653774,0.11005634879270429,0.06839565929266304
15,1662.2,0.58822,175.01,1.0235,0.06387439989692034,0.12015936922858841,0.10212231503998839
16,1668.0,0.33297,171.67,1.6704,0.03383243139675872,0.10927660333256595,0.06861625456609903
17,1355.4,0.36005,192.98,1.6474,0.039377978362617826,0.10972227930261166,0.07430366459925825
18,1395.5,0.36857,190.92,1.649,0.028398595950978465,0.10966011204616632,0.0633044937352954
19,1356.9,0.22766,181.73,2.3622,0.12364944059820576,0.10513783904074414,0.15711585417687474
20,1331.8,0.37595,181.92,1.7949,0.02611350178472752,0.10823545283515647,0.06056591645773722
21,1183.7,0.44388,181.58,1.7784,0.02575783284600139,0.10850004642321089,0.06029447027390965
22,1179.9,0.44641,183.19,1.7968,0.02770406851339766,0.10833980852173775,0.06218970063312568
23,1323.4,0.37496,178.68,1.8246,0.027547504647665044,0.10797145645371384,0.061915886662544814
24,1305.7,0.3662,173.89,1.98,0.023745022017604055,0.10679716086013799,0.05773961413574656
25,1518.3,0.29613,175.56,1.9794,0.03046723925589806,0.10680981141785123,0.06446585817162642
26,1440.4,0.31973,170.99,2.0568,0.022585163169920843,0.10629930972737522,0.05642128435065716
27,1346.9,0.32964,174.17,2.1362,0.02298101936339208,0.10590976286801253,0.05669314392766141
28,1423.5,0.30001,173.92,2.1984,0.026929329393286173,0.10558629104193425,0.06053848967741286
29,1299.2,0.27833,148.55,3.0786,0.08413646843916661,0.10286872199330999,0.11688059962872913
