evals,errors
1000,0.23286552966866123
2000,0.1859569774433657
3000,0.13912315609024442
4000,0.13827417073522225
5000,0.13305693051546624
6000,0.13305693051546624
7000,0.13305693051546624
8000,0.13305693051546624
9000,0.13305693051546624
10000,0.13305693051546624
11000,0.13305693051546624
12000,0.13305693051546624
13000,0.13305693051546624
14000,0.13305693051546624
15000,0.13305693051546624
16000,0.13305693051546624
17000,0.13305693051546624
18000,0.13305693051546624
19000,0.13305693051546624
20000,0.13305693051546624
21000,0.13305693051546624
22000,0.13305693051546624
23000,0.13305693051546624
24000,0.13305693051546624
25000,0.13305693051546624
26000,0.13305693051546624
27000,0.1319885588497601
28000,0.1319885588497601
29000,0.1319885588497601
30000,0.1317841445844485
31000,0.1317841445844485
32000,0.1317841445844485
33000,0.1317841445844485
34000,0.1317841445844485
35000,0.1317841445844485
36000,0.1317841445844485
37000,0.1317841445844485
38000,0.1317841445844485
39000,0.1317841445844485
40000,0.1317841445844485
41000,0.1317841445844485
42000,0.1317841445844485
43000,0.1317841445844485
44000,0.1317841445844485
45000,0.1317841445844485
46000,0.1317841445844485
47000,0.1317841445844485
48000,0.1317841445844485
49000,0.1317841445844485
50000,0.1317841445844485
