evals,errors
1000,2.6785682288877606
2000,2.063929899597577
3000,1.7413601859963095
4000,1.6806880260909889
5000,1.4846973047754852
6000,1.4671119033508675
7000,1.4671119033508675
8000,1.4671119033508675
9000,1.4671119033508675
10000,1.4671119033508675
11000,1.4671119033508675
12000,1.4640226533954972
13000,1.4640226533954972
14000,1.4640226533954972
15000,1.4640226533954972
16000,1.4640226533954972
17000,1.4640226533954972
18000,1.4640226533954972
19000,1.4640226533954972
20000,1.4640226533954972
21000,1.4640226533954972
22000,1.4640226533954972
23000,1.4640226533954972
24000,1.4640226533954972
25000,1.4640226533954972
26000,1.4640226533954972
27000,1.4640226533954972
28000,1.451692916917816
29000,1.451692916917816
30000,1.451692916917816
31000,1.451692916917816
32000,1.451692916917816
33000,1.451692916917816
34000,1.451692916917816
35000,1.451692916917816
36000,1.451692916917816
37000,1.451692916917816
38000,1.451692916917816
39000,1.451692916917816
40000,1.451692916917816
41000,1.451692916917816
42000,1.451692916917816
43000,1.451692916917816
44000,1.451692916917816
45000,1.451692916917816
46000,1.451692916917816
47000,1.451692916917816
48000,1.451692916917816
49000,1.451692916917816
50000,1.451692916917816
