iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.791025025260538,0.11880791446747593,0.8288427589924138
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.44971313320946216,0.09357601628563611,0.4794993043028755
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.1055704176883696,0.22678587928876054,1.177758605112866
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.0685160452464393,0.10072330845489189,2.1005772700967706
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.565968183728326,0.09282118589927309,1.595514084847368
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.160314929322721,0.1218289077672999,2.199094275088026
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6273217488793776,0.09153199008296893,1.6564572862248634
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.64128691236689,0.09577191183148723,2.671772058721575
9,8.4454,23.449,24.755,3.2539,0.8763026323261175,0.09898681604349432,0.907811114474618
10,48.707,362.9,39.062,19.459,0.5775971847724729,0.09972428360910315,0.6093404101378466
11,157.55,378.59,53.641,8.2668,0.35525898495899244,0.09422035660258643,0.3852502559453579
12,236.62,221.56,74.719,9.7971,0.11582865543139478,0.09224990725316276,0.14519271290961427
13,306.28,223.13,72.166,10.678,0.01730884446733921,0.09212131096960315,0.04663196847717517
14,313.11,235.98,73.09,10.156,0.013088262446761348,0.0921332086759135,0.04241517361413881
15,308.61,229.68,74.236,10.162,0.010552917259252,0.0920883945691722,0.03986556365341321
16,303.04,195.29,73.032,9.7162,0.03157218563538665,0.0919637496224926,0.06084515631075689
17,293.57,226.13,74.814,9.7209,0.026320796637119708,0.09207870577612756,0.05563035899266962
