evals,errors
1000,3.9585238811660273
2000,3.9585238811660273
3000,3.733781778267371
4000,3.733781778267371
5000,3.733781778267371
6000,3.733781778267371
7000,3.733781778267371
8000,3.733781778267371
9000,3.733781778267371
10000,3.733781778267371
11000,3.733781778267371
12000,3.733781778267371
13000,3.733781778267371
14000,3.733781778267371
15000,3.733781778267371
16000,3.733781778267371
17000,3.733781778267371
18000,3.733781778267371
19000,3.733781778267371
20000,3.733781778267371
21000,3.733781778267371
22000,3.733781778267371
23000,3.733781778267371
24000,3.632193350838289
25000,3.632193350838289
26000,3.632193350838289
27000,3.632193350838289
28000,3.632193350838289
29000,3.632193350838289
30000,3.632193350838289
31000,3.632193350838289
32000,3.632193350838289
33000,3.632193350838289
34000,3.632193350838289
35000,3.632193350838289
36000,3.632193350838289
37000,3.632193350838289
38000,3.632193350838289
39000,3.632193350838289
40000,3.632193350838289
41000,3.632193350838289
42000,3.632193350838289
43000,3.632193350838289
44000,3.632193350838289
45000,3.632193350838289
46000,3.632193350838289
47000,3.632193350838289
48000,3.632193350838289
49000,3.632193350838289
50000,3.632193350838289
