Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1163.1,0.22931,125.18,4.92,0.052936,0.10975,0.11404,0.13683,0.10202,0.13708,0.29049,0.25254,0.032442,1.2281267487728953
1154.4,0.22937,125.11,4.953,0.052418,0.10987,0.11407,0.13676,0.10176,0.13685,0.29275,0.25271,0.032315,1.2295005596716988
1155.3,0.22927,125.21,4.9182,0.052961,0.10969,0.11404,0.13686,0.10205,0.1371,0.29258,0.25252,0.032479,1.2302939380555211
1153.1,0.23094,124.82,4.9208,0.052973,0.10966,0.11405,0.13685,0.102,0.13709,0.29272,0.25255,0.032433,1.2303331338881518
1163.1,0.22967,125.09,4.9222,0.052914,0.10975,0.11405,0.13682,0.102,0.13707,0.29292,0.25255,0.032423,1.230479889230801
1163.3,0.2283,125.18,4.8788,0.053564,0.10959,0.11402,0.13701,0.10238,0.13739,0.29187,0.25231,0.03264,1.2307801960129385
1159.9,0.23033,124.56,4.9254,0.052889,0.10972,0.11406,0.13679,0.10195,0.13706,0.29342,0.25258,0.032378,1.230849803177033
1170.7,0.22742,125.63,4.9111,0.053023,0.10976,0.11404,0.13685,0.10211,0.13714,0.29327,0.25248,0.032503,1.2311792082545452
1155.2,0.22923,125.21,4.9116,0.053064,0.10966,0.11404,0.13689,0.10211,0.13715,0.29341,0.25249,0.032511,1.2313148375440879
1164.5,0.22717,125.19,4.8908,0.053337,0.10965,0.11404,0.13695,0.10228,0.13729,0.2928,0.25238,0.032594,1.2313196214366733
