evals,errors
1000,1.7487881476263756
2000,1.7487881476263756
3000,1.7487881476263756
4000,1.7487881476263756
5000,1.7487881476263756
6000,1.7487881476263756
7000,1.7487881476263756
8000,1.7487881476263756
9000,1.7487881476263756
10000,1.7487881476263756
11000,1.7487881476263756
12000,1.7487881476263756
13000,1.7487881476263756
14000,1.7487881476263756
15000,1.7487881476263756
16000,1.7487881476263756
17000,1.7487881476263756
18000,1.7487881476263756
19000,1.7487881476263756
20000,1.7487881476263756
21000,1.7487881476263756
22000,1.7487881476263756
23000,1.7487881476263756
24000,1.7487881476263756
25000,1.7487881476263756
26000,1.7487881476263756
27000,1.7487881476263756
28000,1.7487881476263756
29000,1.7487881476263756
30000,1.7487881476263756
31000,1.7487881476263756
32000,1.7487881476263756
33000,1.7487881476263756
34000,1.7487881476263756
35000,1.7487881476263756
36000,1.7487881476263756
37000,1.7487881476263756
38000,1.7487881476263756
39000,1.7487881476263756
40000,1.7487881476263756
41000,1.7487881476263756
42000,1.7487881476263756
43000,1.7487881476263756
44000,1.7487881476263756
45000,1.7487881476263756
46000,1.7487881476263756
47000,1.7487881476263756
48000,1.7487881476263756
49000,1.7487881476263756
50000,1.7487881476263756
