iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,11.588,0.018246,484.07,1.3689,0.5535215027655604,0.12382450068239689,0.5929360654845389
2,120.31,0.46316,132.85,14.791,0.41119314999388407,0.07685400162815814,0.4356565385049119
3,861.43,0.00026981,47.16,16.846,0.8495144641076751,0.08915559196732813,0.8778935704394437
4,205.16,0.14714,166.12,7.183,0.3539393771224413,0.07452536124773576,0.37766153637901395
5,468.89,0.11146,115.77,6.7679,0.45880642027259255,0.07293979823395459,0.4820238791467113
6,414.87,1.0766,97.669,11.478,0.0996705237126307,0.07298196786201858,0.12290140559625891
7,414.69,0.74901,120.19,11.075,0.02993039027279535,0.07265015413599704,0.05305565256705942
8,452.57,0.66813,117.35,10.928,0.02030022018928699,0.07307484990427812,0.04356066734521535
9,448.8,0.63963,116.27,10.606,0.03044899766968774,0.07301412626236571,0.05369011589007029
10,442.87,0.65637,125.67,12.636,0.03679375501418279,0.0728816475478856,0.059992703950037404
