evals,errors
1000,5.783334122892538
2000,5.13085937923684
3000,5.13085937923684
4000,4.6318391335927265
5000,4.595017994602375
6000,4.595017994602375
7000,4.201971212952188
8000,3.587749875464954
9000,3.587749875464954
10000,3.557582220250807
11000,3.447727287583394
12000,3.4269495886061723
13000,3.4269495886061723
14000,3.4269495886061723
15000,3.4190934710952208
16000,3.4190934710952208
17000,3.2581859920449725
18000,3.2581859920449725
19000,3.2581859920449725
20000,3.2581859920449725
21000,3.2581859920449725
22000,3.2581859920449725
23000,3.2581859920449725
24000,3.2581859920449725
25000,3.255995582705946
26000,3.255995582705946
27000,3.255995582705946
28000,3.255995582705946
29000,3.255995582705946
30000,3.255995582705946
31000,3.255995582705946
32000,3.255995582705946
33000,3.255995582705946
34000,3.255995582705946
35000,3.255995582705946
36000,3.255995582705946
37000,3.255995582705946
38000,3.255995582705946
39000,3.255995582705946
40000,3.255995582705946
41000,3.255995582705946
42000,3.255995582705946
43000,3.255995582705946
44000,3.255995582705946
45000,3.255995582705946
46000,3.255995582705946
47000,3.255995582705946
48000,3.255995582705946
49000,3.255995582705946
50000,3.255995582705946
