iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,993.9967672936566,847.9801693058996,701.3923489725693,26.432566995723874,573.2367489702397,973.9540566087137,143.8066172065448,14.142442585654662,1.0934395167887567,0.09250831163178982,1.1228858269353263
2,538.3778167986175,974.1847433749612,231.44525688347352,69.51550993920854,952.7033284270376,629.9198634027375,21.421465610906615,9.286056900699156,0.2902002372178112,0.09758870380525492,0.32126368641888553
3,928.7874189944675,403.90941559253923,394.8278435628041,926.0561221184469,157.9088279397279,573.1888215292877,98.24406929913287,4.336984612821533,0.23061851360893226,0.09712809206208789,0.2615353455384642
4,383.57184631450696,694.3729567637591,775.4637018727683,662.5693606507784,436.34353928657913,868.5765751227678,255.53887254995217,1.2534230138301936,0.5704740481186289,0.12038566159873774,0.6087939943602835
5,17.466790797316417,554.5645442570499,653.4539414800206,854.8381951713048,215.7059538526771,522.5482710164636,53.81159823601482,13.976717697266478,0.11067409990142892,0.17419141422610251,0.16612094913793313
6,465.73916924166684,315.057959715831,865.990043898747,983.7050225932428,739.0476900728446,759.2521867049531,341.51688663766157,5.735812811284316,2.216441538610534,0.09352455673411898,2.246211329619961
7,587.7538048634585,889.2006501309223,34.661460643896234,462.6047206819182,309.85187364129985,322.2135406700056,384.6313161275096,7.849964641047709,2.2518419883431187,0.0919062608330287,2.281096659768458
8,818.8252141401136,758.0053447632006,604.832690107231,430.3139193743757,22.488117076348978,915.4033836977045,310.95403335442154,3.2513143870197143,1.4545778024375626,0.09850541817207294,1.485933050884402
9,670.7965973328887,97.08541449201606,896.0561494446765,693.1559845594701,658.6887799301945,414.1345522010987,361.25257631479997,17.686503089407356,2.4576485853709755,0.17081104257774532,2.5120194288928324
10,286.5421028227961,126.93655952231097,174.97477646093876,166.28825924006475,492.3726684866615,103.08397394209837,411.1382374461855,17.477957845217908,2.5193714807965786,0.16486647097408777,2.5718501084078635
11,724.2898949728564,588.4521033108559,454.6011624488741,353.76355322595407,901.8552015868839,136.34279444025958,240.28998462124866,11.158017506707333,1.656395553362293,0.20234354597800186,1.7208035044525753
12,323.8515622074568,37.452564511771236,338.1211841872361,585.1457690188611,68.36936649659117,273.75869320426995,465.5233192021666,19.674721228973443,2.614727014260676,0.17436091811695334,2.6702278182613846
13,218.60404623824016,461.2928697628559,514.5219064899817,795.1462706227431,329.2295376360348,57.22894901512772,195.3291272772048,15.419148291889524,1.0493290730177707,0.14002956730924626,1.0939018686503423
14,93.06118194669655,203.36899343251343,265.715168155575,255.7332490031703,867.942294345967,749.9917888658392,89.31308581092891,5.831837014542729,0.3534309540697145,0.09575977882385062,0.38391223836811933
15,132.9964331013964,278.02784685001734,124.37771704356939,502.6811203772795,550.2756357829431,192.48026673198052,488.594014892343,12.238586017637589,3.0501690116470184,0.15585169633432042,3.0997781473687467
16,755.6834392456512,657.6494810830252,947.96579830246,228.460210350213,767.5623955531571,453.9228256036905,159.27786182447565,9.70115921925196,1.1736100794593838,0.09239031254689822,1.2030188293306718
17,4.1329,580.43,667.33,860.35,230.43,631.12,87.188,8.8923,0.255843345643329,0.0920939698473316,0.28515776670364656
18,74.206,479.04,668.56,863.01,1.7036e-05,737.34,0.55188,11.36,0.5248931207007762,0.10917483904333143,0.5596445512907927
19,0.42122,570.13,652.95,874.27,220.4,971.13,72.995,8.5866,0.21348129239775512,0.09289179348765725,0.24304966861021948
20,0.018303,502.04,624.71,865.92,146.46,293.94,70.326,12.262,0.06929693745994073,0.22212399774571354,0.14000120190106738
21,0.018425,501.83,620.35,857.29,238.47,219.21,70.882,12.334,0.10309740275774963,0.17232418887902365,0.1579498957065457
22,0.0048024,581.96,647.24,921.22,224.15,286.25,65.809,11.736,0.11492432134190371,0.21926591551656727,0.1847188299539669
23,0.0020493,493.78,622.77,977.67,535.14,471.67,53.371,10.583,0.22192022645645113,0.16716831921221947,0.2751315551184283
24,0.056463,414.39,629.68,753.41,148.77,360.73,68.136,11.344,0.06383502914215329,0.15930770664752342,0.11454424711332718
25,0.26041,727.8,498.31,764.11,176.99,384.31,60.504,9.4303,0.08332511215401898,0.1727270503452305,0.13830583989027118
26,88.37,195.7,6.9274,770.22,3.4951,508.57,30.042,11.809,0.594095144138703,0.09931407390476868,0.6257077956997785
27,139.8,12.018,631.85,839.23,124.51,460.44,25.597,7.6208,0.3899350473268788,0.09619882284894378,0.4205560836789407
28,0.13756,515.3,630.67,769.7,243.85,542.87,72.907,11.856,0.1440434458338875,0.09294351366022276,0.1736282850885946
29,168.58,0.8495,517.6,765.99,595.6,141.37,49.398,11.373,0.1216497664441098,0.16671713638005906,0.17471747915013391
30,0.04965,408.48,625.04,763.14,147.67,372.02,69.565,11.294,0.059327404123037705,0.15882336148142828,0.10988245023951819
31,147.18,417.17,280.47,774.24,157.46,862.79,90.72,1.5993,0.19212850633306378,0.11371860892162741,0.228326263795886
