iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,84.241,3.367,84.577,8.3527,0.43971507334850174,0.07220278361747395,0.46269793318393276
2,123.52,0.17898,227.51,9.5692,0.3455818982505818,0.08469773513221188,0.372542024680541
3,125.47,5.4004,25.635,1.5474,0.6361920541986541,0.11804818230494621,0.6737679576723449
4,143.41,3.1557,52.806,19.807,0.3743974423927605,0.07161977378438648,0.39719472443457743
5,277.05,0.37544,59.193,19.951,0.5713259370146877,0.07331330911596816,0.5946622880951485
6,1958.2,0.0043796,105.11,11.439,0.6543845489544206,0.09599694964025626,0.6849413270684016
7,396.06,0.32182,163.75,18.704,0.13361490582706728,0.07135467963496704,0.1563278057803545
8,606.08,0.45531,101.14,19.718,0.06668194985610332,0.07350741508849509,0.09008008678658685
9,589.13,0.43707,114.1,18.99,0.04086301386875043,0.07327878037811805,0.06418837411059618
10,615.65,0.37825,122.64,17.991,0.04534813441894064,0.07310595566378472,0.06861848284563721
11,625.61,0.43337,121.11,19.209,0.02297967420215695,0.07322163614556006,0.04628684486984111
12,646.11,0.40324,115.79,18.327,0.024819906104175376,0.07327937538779047,0.04814545574348224
13,623.88,0.43014,121.13,19.747,0.020739811884285895,0.07324207308163466,0.0440534878307659
14,610.96,0.46641,115.96,19.833,0.02437554600167111,0.07331861132918882,0.04771358482901879
15,694.46,0.39123,120.4,19.994,0.027692270204480517,0.07332029427454842,0.051030844729974066
16,690.1,0.36348,123.35,19.975,0.014385574270301639,0.07326833288380116,0.037707608971420475
