Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
923.03,2.7104,186.1,1.9059,0.0,0.0
907.65,2.7681,188.66,1.9007,0.0,0.0
910.95,2.725,187.38,1.8884,0.0,0.0
902.75,2.6762,189.64,1.8993,0.0,0.0
897.53,2.7313,190.73,1.8796,0.0,0.0
918.8,2.7258,187.21,1.8606,0.0,0.0
909.89,2.7209,190.93,1.8702,0.0,0.0
909.85,2.7093,193.46,1.8604,0.0,0.0
901.7,2.6964,188.71,1.9071,0.0,0.0
1526.8,2.7024,229.15,1.879,0.0,0.0
