iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.950951990284979,0.17037618906637803,3.0051844156351257
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7451443180758444,0.17170868978386217,1.7998008915777133
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.21836895060244677,0.12553857251898065,0.258329119332639
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.17711294268699523,0.09351420642490718,0.20687943909067494
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.3129227666478522,0.09217742416113446,2.342263752041298
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1953568117023683,0.1288171191600443,1.2363605742407258
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.648293157907657,0.15966450175752506,2.6991159472896866
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.4610054995398005,0.09394073897863596,0.49090776547211135
9,574.58,10.867,98.053,2.6252,0.28349457181090193,0.1017273966168959,0.3158754078497994
10,510.35,1.1361,72.338,1.1049,0.3208435070160107,0.12424059388205831,0.36039051631401525
11,10.042,7.9138,109.38,4.8865,0.36606852210888496,0.1639647327062655,0.418260117514772
12,490.34,14.995,74.455,4.7415,0.16465202214071345,0.09373890833910767,0.1944900433851276
13,479.94,8.1903,77.675,4.7541,0.16764396877976634,0.09363143452821401,0.1974477800476672
14,66.908,175.94,98.163,2.1344,0.40643965742383864,0.10626467097872483,0.4402647527484345
15,497.41,1.4083,88.153,2.9094,0.1568306603062211,0.09954661996470363,0.18851733357716696
16,401.73,0.012908,23.811,11.564,0.2948418627884378,0.09631858767636355,0.32550102146908455
17,441.67,10.891,93.212,1.9039,0.023654321059528305,0.10921332877578327,0.058418003311900786
18,455.78,13.932,91.906,1.9741,0.011742562869141607,0.10832737448349375,0.04622423711157138
19,456.3,13.186,91.329,1.963,0.01238735172051193,0.10845201664614884,0.04690870079555014
20,378.06,0.1232,91.858,3.1425,0.04892327891616532,0.0979437263682241,0.08009973530885106
21,442.23,0.035085,86.892,3.6555,0.1291763162791899,0.09572454508141312,0.15964638532904965
22,472.77,30.936,92.151,2.0247,0.03652223027134447,0.10776843774313319,0.07082598942356613
23,425.64,5.8749,91.036,2.1643,0.014332306428985243,0.10596891118973421,0.04806325848880977
24,412.57,8.5573,89.73,2.2046,0.024837093999843914,0.10550652059599833,0.058420862562403905
25,375.76,0.021985,82.78,2.8882,0.03422910785410228,0.0993502622923717,0.06585327853671687
26,447.7,9.5,91.21,2.0723,0.013296600416573752,0.10709093610756541,0.0473847041002885
27,432.24,13.038,87.562,2.2638,0.012418382106436603,0.10491614671020216,0.04581422882460294
28,431.28,0.1874,91.501,2.3451,0.03122065555286107,0.1041570203047236,0.06437486483130042
29,445.74,8.8186,90.711,2.0849,0.012826943816840691,0.10692378825549342,0.04686184268678654
30,432.85,13.272,87.297,2.3142,0.013825388687917984,0.10442321734390356,0.04706433111560117
31,421.5,12.505,87.273,2.3825,0.012575804100626791,0.10376705134369618,0.04560588240346629
32,439.44,9.5776,89.255,2.1922,0.01209466056154377,0.1057027845615828,0.045740901884650936
33,430.99,7.2387,90.046,2.2216,0.012107627103466122,0.10538962003420288,0.04565418506150619
34,417.67,3.7783,86.177,2.4375,0.010710757464324863,0.10316488986395203,0.04354916181508273
