iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,679.61,0.016386,184.33,14.066,0.48452467184858033,0.10137731606933753,0.5167940737882293
2,325.27,0.32153,79.639,6.5728,0.5030334047370107,0.07359191048790328,0.526458437388463
3,1929.9,0.043503,55.947,5.2038,0.628650700732675,0.07517047914533212,0.6525782073938067
4,1790.1,0.33783,79.699,4.6683,0.4766797402014986,0.07573359340778038,0.5007864916994187
5,820.06,0.32413,115.38,8.5332,0.02781712110852398,0.07334292359762945,0.051162898771271864
6,730.24,0.3838,115.2,9.2644,0.01797031956607326,0.07326299080275986,0.041290653829983856
7,650.88,0.58175,110.66,8.0798,0.11986690457466298,0.07345987917644965,0.1432499103543937
8,654.48,0.37398,127.07,9.4122,0.030837120343073624,0.07313972056161937,0.05411821647055694
9,755.72,0.373,113.99,10.175,0.017122280314098678,0.0732536135689013,0.04043962971176704
10,736.48,0.36411,119.62,9.4399,0.014173115348406269,0.07324166915711912,0.03748666272171971
11,694.58,0.40707,119.88,9.7559,0.022410742526482355,0.07318294473443249,0.0457055973354942
12,718.09,0.37346,121.82,9.3467,0.012333517142619366,0.0732270451396205,0.035642409546587275
13,980.06,0.28289,121.92,9.0169,0.03440339317895075,0.07340292481092206,0.05776826982107269
14,747.85,0.37287,125.34,5.7234,0.019306154080662424,0.07432426097035628,0.042964301130830884
