iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.9093926469735276,0.15510320997186716,2.9587635320864134
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7167644561333557,0.18504472584187992,1.7756660217549953
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22312891774983187,0.1256392258959328,0.2631211254449858
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.1675007796773893,0.09360536265167475,0.19729629200923635
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.263881071132074,0.09220212372001152,2.2932299186392946
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1599100807160436,0.1881920272234854,1.2198134634822482
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.605423578586023,0.17206624425115913,2.660193965209682
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.438578521639318,0.09397435169751459,0.46849148683234937
9,574.58,10.867,98.053,2.6252,0.2739634561470889,0.10184086310174378,0.30638040968986396
10,510.35,1.1361,72.338,1.1049,0.3151863888929961,0.12450436708619778,0.3548173598095886
11,10.042,7.9138,109.38,4.8865,0.37107677690131297,0.15631911056490616,0.42083469519357963
12,490.34,14.995,74.455,4.7415,0.1564715328989933,0.09372940741112185,0.18630652990410163
13,479.94,8.1903,77.675,4.7541,0.15591067024748517,0.0936430884705153,0.18571819108043355
14,66.908,175.94,98.163,2.1344,0.40748539127620337,0.10644296684112863,0.44136723993646804
15,497.41,1.4083,88.153,2.9094,0.15045697799347924,0.09963182133506907,0.18217077170292884
16,401.73,0.012908,23.811,11.564,0.3023186516522546,0.09619473002163775,0.33293838521692254
17,441.67,10.891,93.212,1.9039,0.023282800219072586,0.10940585522908759,0.05810776554488374
18,455.78,13.932,91.906,1.9741,0.011230932078706136,0.10845092496850761,0.04575193366195862
19,456.3,13.186,91.329,1.963,0.013080272586168543,0.1085819795214661,0.04764299012925711
20,378.06,0.1232,91.858,3.1425,0.04435948974210156,0.09809026883907956,0.0755825920520064
21,442.23,0.035085,86.892,3.6555,0.11963358873802768,0.09575168879948012,0.15011229790169595
22,472.77,30.936,92.151,2.0247,0.03662937028064038,0.10788110041313867,0.07096899107452864
23,425.64,5.8749,91.036,2.1643,0.014463912260856802,0.10611420347740957,0.04824111229223465
24,412.57,8.5573,89.73,2.2046,0.024966136776771012,0.10563461282961925,0.058590678363635906
25,375.76,0.021985,82.78,2.8882,0.04057325784395369,0.09952671317427544,0.07225359458670409
26,447.7,9.5,91.21,2.0723,0.010153577123238434,0.10725869676271794,0.0442950806820009
27,432.24,13.038,87.562,2.2638,0.011503429939063151,0.10501961467001274,0.04493221153174046
28,431.28,0.1874,91.501,2.3451,0.027902281869128895,0.10427611827779251,0.06109440120982052
