iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,213.62,2.2875,132.86,4.7097,5.1997e-05,0.11562875565364365,0.07546893497719533,0.1396512637566466
2,289.66,0.68346,99.173,9.7593,3.3909e-05,0.2742546754575856,0.07295356187116606,0.29747651543349857
3,770.54,0.50429,163.98,3.6285,5.3436e-05,0.12748525464014715,0.0801459661498228,0.15299650800338718
4,279.11,2.161,142.54,4.9653,7.6373e-05,0.08604229837085618,0.0749721253576052,0.10990666706039237
5,458.04,0.81701,121.26,10.728,6.5902e-05,0.04569995220868531,0.07289996336194687,0.06890473124922913
6,413.87,0.85403,125.26,11.311,7.3476e-05,0.02484940745453943,0.0728949943369778,0.0480526048053109
7,391.99,0.95159,122.01,11.07,7.4159e-05,0.03114425686426377,0.07276850056326699,0.05430718999632239
8,417.57,0.86294,121.44,14.099,7.2814e-05,0.03608571568624206,0.0729459306030711,0.05930512655407631
9,435.23,0.81769,129.16,8.9272,8.8183e-05,0.03168936159343715,0.0730276515681387,0.05493478505236091
