iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.6024285023566671,0.13998349591619752,0.6469866330093611
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2766502980600905,0.1243162106350886,0.3162213769181457
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5920311952333216,0.1652028741822092,0.6446169033114957
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.3202918771511941,0.1320671104100486,0.3623301440344388
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.158035637799449,0.13025632849353724,0.1994975148969453
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.10119659023646828,0.1341641464683029,0.14390236442873922
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.02740558782603709,0.10114405048058756,0.059600739022680496
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.050453340786552066,0.10183671811765782,0.08286897493991449
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.09965111317367115,0.10158988149467921,0.13198817678966726
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06354172902315677,0.09989909325795501,0.09534059802796033
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.0167835913210774,0.10040328620757213,0.04874294992628825
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.04714116636833583,0.1008530321722998,0.07924368356039076
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.02664714948862026,0.09954313565832124,0.058332713670398134
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.011307495893528734,0.10078464173000515,0.04338824373168079
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.011193312606087245,0.10093800878927754,0.04332287869542065
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.1940829746131636,0.10191291493389515,0.2265228629664301
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.017948480158298037,0.10107021685359976,0.05012012938153842
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.014084478300123972,0.10097476256354067,0.04622574347915989
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.012172252392369918,0.10086452967188585,0.04427842935220948
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.018056038773879145,0.1014091861013815,0.05033558525980074
21,555.31,413.47,41.397,264.88,125.84,111.66,62.273,11.979,0.016110583367387753,0.10021612777783209,0.048010367594129716
22,702.28,435.33,39.202,237.08,148.02,145.58,61.891,11.758,0.047847950955079,0.10158766610256378,0.08018430938986301
23,559.28,395.97,40.206,278.27,144.68,116.86,63.611,11.175,0.012241064277464095,0.10062114670543,0.04426977003295202
24,487.75,459.42,5.4753,519.37,78.312,113.66,64.119,13.805,0.020481150842325598,0.15145937720994854,0.06869216796349213
25,558.4,403.02,50.118,217.28,117.65,173.53,62.584,10.966,0.01434493487680621,0.10068944439616966,0.04639538046246009
26,545.45,403.91,64.928,272.33,147.61,77.627,62.574,11.206,0.013397937593057952,0.10023588032948871,0.04530400925226957
27,587.83,392.97,40.236,323.13,141.94,116.87,62.097,11.807,0.013984084756837644,0.10020091931220125,0.045879027978615615
28,556.89,393.89,63.626,344.15,139.26,114.75,62.37,10.997,0.020104488836564155,0.09981620676744199,0.05187697425200633
29,580.41,360.08,33.88,286.34,150.3,116.21,62.394,11.522,0.013798400176938098,0.10082204687434539,0.045891054442327786
30,585.62,390.44,44.213,258.03,129.15,147.61,63.158,12.381,0.016745432513423385,0.10045937457905285,0.04872264460177649
31,581.83,388.12,39.396,257.06,144.33,120.14,63.552,11.504,0.011773484626172427,0.10083754382827885,0.04387107172520487
32,570.4,408.77,29.182,244.79,146.22,123.11,60.911,11.196,0.021810840478094007,0.10089435738984392,0.053926511895441925
