iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.3996817048958679,0.09276492312499734,1.4292096970176338
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.3710969325092966,0.09745303023263395,0.40211719547091185
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6264678275958419,0.09341955270886824,0.6562041947859424
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.0980198129477736,0.16226980109651182,1.1496718948658706
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.9149461391982534,0.18452306995161127,2.9736816565928343
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.2123346843003433,0.10399645105529284,2.2454377827992715
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.6066471981476407,0.1853568431316275,2.6656481137882557
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.3021962662774274,0.13745760282027117,1.3459503801862445
9,48.034,744.79,48.561,5.6153,0.5400564231783397,0.1065965188254505,0.5739871489532571
10,252.97,726.09,73.929,3.9813,0.08972667312614896,0.0983704645862174,0.12103896451243443
11,259.82,630.3,90.612,2.6689,0.07679590702118816,0.10304799318078228,0.10959710200203102
12,352.72,979.14,76.235,3.597,0.08627496708305693,0.09973158300522955,0.11802051591838082
13,307.37,901.35,74.54,2.1515,0.12844165114886705,0.10808868388807757,0.16284734781503674
14,335.5,810.47,82.27,2.3282,0.029767330839545306,0.10610226584719509,0.06354073100520828
15,331.85,805.72,85.944,2.5659,0.013851674328077771,0.10416616013307695,0.04700879290424001
16,324.64,795.01,86.187,2.5153,0.013084255186454482,0.10453922262040535,0.046360123240497667
