iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,72.475,0.073534,38.435,2.754,0.8914099875017804,0.09302898382621161,0.9210220327552955
2,1057.8,0.0030228,191.82,7.0359,0.36524329608155404,0.07702157986072755,0.38976002640071794
3,415.43,0.86108,75.389,4.5838,0.16483703189572643,0.07583786824978675,0.18897697510673736
4,212.79,15.491,116.72,3.1433,0.3257019659710807,0.08500927070865646,0.3527612572549202
5,644.87,3.1712,66.701,3.9401,1.0671195827314706,0.07812052038445874,1.0919861166836662
6,292.72,3.0938,110.62,6.447,0.29391860398337877,0.07292452080835403,0.3171311999018934
7,388.35,0.53287,130.13,6.9983,0.12970605249039727,0.07333618363313438,0.15304968475581385
8,343.69,0.64778,97.233,8.7011,0.23746378205575155,0.07316412926785879,0.2607526477157398
9,494.12,0.53961,111.02,8.9035,0.09000073049684644,0.07325722501407539,0.11331922945321712
10,419.0,0.66561,117.61,9.6202,0.06242454664242603,0.07300433019324598,0.08566254667716203
11,285.99,0.72644,120.06,12.979,0.16936874731521917,0.0724148700896831,0.19241911637148018
12,458.51,0.63425,113.33,10.962,0.04250232920625762,0.07303968977270674,0.06575158454470728
13,517.28,0.51043,118.24,11.025,0.03447123416321158,0.07306276128778358,0.05772783339299944
14,533.4,0.51358,122.02,12.238,0.019793435689831343,0.07299307497891847,0.043027853078575776
15,552.66,0.47731,120.49,13.193,0.028592214602082045,0.07302623897170848,0.05183718841759687
16,547.17,0.53818,112.94,12.861,0.030473509289789848,0.07312785413998306,0.0537508282179527
17,543.25,0.49256,124.34,13.052,0.020766637701952733,0.07295777594321225,0.043989819058659126
18,562.78,0.45707,114.26,13.761,0.05035104803844409,0.07312008400765663,0.0736258936566705
