iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1224.389089724553,0.609961851752765,23.18857857227938,1.1557176172467925,0.16945713908662433,0.15141945446606603,0.21765544840372947
2,690.0145153998089,4.80401456634425,103.93979010528228,6.855382276342665,1.6855001267352923,0.1816370854676999,1.7433170067372712
3,456.5005329351082,5.337363235493777,251.55691824653985,16.01469958123311,1.5258624786095474,0.23298992684896874,1.6000254757068124
4,129.11570825789923,8.777484739832456,405.83887325956084,14.103201724327496,1.0808761857429328,0.2052046237400117,1.1461948461700036
5,1464.4488299335087,17.129422260963576,232.38587177025082,5.336319476370422,5.417854371261021,0.10590911009881837,5.451566288042403
6,1881.4735112164915,12.925824296353163,317.28313628295854,9.89188122417874,7.118112490233626,0.2347116004060012,7.192823513044876
7,1574.1560195905038,19.19638863966147,444.89501476767725,12.291876805403318,6.434518872301664,0.20958831024478494,6.501232903481135
8,974.2327713692673,10.185645108746968,184.07494144637946,19.527901540506242,3.0494608935699135,0.21350591411198885,3.1174219367904668
9,169.39,10.773,45.225,1.1051,0.5447210215516948,0.15396538149841058,0.5937297246126978
10,953.78,0.15852,245.21,5.2285,0.32853250741678525,0.10394444289389021,0.36161905120377696
11,1465.4,0.1052,88.322,3.1261,0.38395359456245726,0.11575590239500369,0.42079984267891285
12,807.03,0.224,105.06,4.9785,0.251318522422095,0.10448260908117397,0.284576369826909
13,1335.3,0.45143,77.981,2.4668,0.3345290120934644,0.12292863849175781,0.3736584130205042
14,1282.6,0.3151,106.26,5.0153,0.18787517174645135,0.10411037582521428,0.221014533625927
15,909.21,0.26557,124.51,5.5984,0.060200159348946916,0.17884860557708904,0.1171294386343198
16,1081.1,0.24808,132.93,4.5326,0.02746238859517932,0.10603667539855756,0.061214910672601736
17,1064.9,0.24949,126.73,4.8007,0.01529160015859144,0.10499588227597807,0.04871282749562471
18,1061.0,0.25496,124.52,4.7428,0.014493257273438753,0.10519189018668512,0.047976875866220306
19,1145.9,0.24084,123.21,4.5554,0.017679271843880358,0.10585261006124046,0.051373204104730986
20,1137.3,0.23945,124.13,4.6718,0.01639214860725078,0.10535887364647537,0.04992891968611274
21,1046.5,0.25183,124.66,4.894,0.017577457588402932,0.10468577394443507,0.050899974377718094
22,1060.0,0.24718,124.61,5.0967,0.01659256915619629,0.10396684377522811,0.0496862433651771
23,1239.4,0.23647,122.51,3.8895,0.027839950719744176,0.10952931965618334,0.06270421599329193
24,1080.0,0.25115,122.78,4.6587,0.016040659116202807,0.105447798385743,0.04960573581869997
25,1183.1,0.21172,124.69,5.8251,0.02494859797926256,0.16322903256420693,0.07690601275666553
26,1066.4,0.2541,123.22,4.548,0.013054687840775655,0.1058997292393655,0.04676361860185233
27,1080.7,0.24875,123.23,5.15,0.01595648083066932,0.10374925531496779,0.048980894481629754
28,1055.1,0.25669,123.52,4.8248,0.016311338680970584,0.1049108866617938,0.04970551107372673
