iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,11.588,0.018246,484.07,1.3689,0.5384137678050192,0.12411270948778697,0.5779200702360385
2,120.31,0.46316,132.85,14.791,0.41055357566334827,0.07673835129807023,0.43498015153096875
3,861.43,0.00026981,47.16,16.846,0.8558496836024599,0.08966326919074422,0.8843903886134323
4,205.16,0.14714,166.12,7.183,0.3603816593354734,0.07468746589059463,0.38415541810246434
5,468.89,0.11146,115.77,6.7679,0.4647387504448928,0.07299006953667768,0.4879722111716597
6,414.87,1.0766,97.669,11.478,0.08915650024909796,0.07300433300792353,0.11239450117977365
7,414.69,0.74901,120.19,11.075,0.021145486559783398,0.07276115505309565,0.044306081543335415
8,452.57,0.66813,117.35,10.928,0.02525664425729247,0.07298258655843162,0.04848772307810549
9,448.8,0.63963,116.27,10.606,0.03835873389189979,0.07295921722659868,0.061582374023356874
10,442.87,0.65637,125.67,12.636,0.02796756703361651,0.07282392828347053,0.05114814335698455
11,518.33,0.51183,123.68,12.158,0.022405586995737335,0.07306200670736294,0.04566194603511739
12,522.38,0.52476,120.64,12.419,0.020785213869428207,0.07306160257485225,0.04404144426943478
13,510.44,0.58243,115.82,11.905,0.017391507668390666,0.0731330106830036,0.04067046797517549
14,498.66,0.58494,120.34,11.595,0.0200761134236379,0.07306292070869229,0.04333276339867706
15,528.91,0.53154,120.4,12.514,0.018394132810087078,0.07305739725797532,0.04164902461615719
16,437.85,0.67179,118.0,11.587,0.027337733198966922,0.07291975885611979,0.05054881334100787
17,469.67,0.62928,116.42,12.4,0.022496945741674438,0.07303072711295859,0.04574334817691976
18,454.15,0.62827,117.27,12.281,0.031174943975940634,0.07298079054893403,0.05440545110917489
19,542.75,0.51485,118.73,11.686,0.019899210121168687,0.07312996217748348,0.04317720005850837
20,564.03,0.5032,119.11,12.413,0.0175158295010063,0.0730903559834688,0.04078121239523699
21,561.43,0.509,119.31,11.498,0.018347347478178067,0.07314044108043659,0.041628672953924084
