Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g59),Error (g237),Error (curve),Error (g63),Error (g86),Reduced Error
699.27,0.37135,116.93,19.999,0.070742,0.062017,0.084376,0.2227,0.13132,0.055701,0.6268573737487378
697.43,0.37117,116.72,19.904,0.070714,0.062044,0.084402,0.22588,0.13122,0.055696,0.6299587232873644
689.29,0.38785,116.33,19.661,0.070534,0.062056,0.084507,0.22832,0.13069,0.055669,0.6317708497907131
689.21,0.388,116.4,19.693,0.07054,0.06205,0.084501,0.22843,0.13071,0.05567,0.6319005488140771
724.21,0.34846,117.2,19.902,0.070344,0.062018,0.084715,0.22854,0.13115,0.055724,0.6324963356175395
689.85,0.38791,116.91,19.656,0.07046,0.062053,0.084552,0.22942,0.13059,0.05567,0.6327419657853033
689.0,0.39013,116.32,19.651,0.070519,0.062052,0.084512,0.22938,0.13064,0.055666,0.6327687752840283
691.98,0.38775,116.9,19.592,0.070455,0.062053,0.084556,0.23008,0.13056,0.055675,0.6333843373403975
690.5,0.38778,115.36,19.664,0.070685,0.06205,0.084411,0.23004,0.1309,0.055675,0.6337592155739494
689.39,0.38264,115.68,19.981,0.070793,0.062019,0.084339,0.23018,0.13126,0.055684,0.6342714924944279
