iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,745.3689362942799,0.879710326827241,421.57365596083315,13.867266443755643,1.373055388593177,0.30676088562199827,1.4707004111811541
2,1601.235395345078,9.887496055192612,455.35398482399665,2.0687184237248344,3.987906148124457,0.2305750740497352,4.0613004737020475
3,1873.4279856916287,5.153822624131326,338.2191294058071,10.999067906320512,5.215258774898582,0.33235873746460387,5.321051846793129
4,986.0303215933881,15.856700007691577,85.607808035038,19.65731534900447,2.3644505636763444,0.14142263174703285,2.4094667854915546
5,1233.2600511447456,13.170969455891264,285.7470977202874,7.6338283298397585,3.9339648722100873,0.18033161923290628,3.9913662094034525
6,1265.3372803193986,18.4707376147524,187.3996869049009,17.204128663684912,3.5627780217495864,0.20428247434240315,3.6278031529068597
7,355.4385840610296,10.43840957385247,31.937846607882904,9.318868074147677,0.3347172147144402,0.2542196385859331,0.415637838938413
8,19.284055075582312,4.444013309710968,242.51436830507294,5.723553301317682,0.315739154465442,0.30034631793736655,0.41134235674380576
9,1653.7,1.7438,10.463,18.33,2.1312352521206805,0.3904099321703498,2.255506593194846
10,39.087,0.92168,65.537,6.1626,0.7485348112274641,0.4145796230434125,0.8804996038525316
11,408.59,0.29981,222.18,4.9289,0.19147821902337478,0.20076088170782141,0.25538239242994887
12,1.7948,6.069e-08,214.97,5.554,0.4200042504085369,0.3001667794901624,0.5155503038242055
13,1191.1,0.00010401,221.28,4.2263,0.38717264133417556,0.19570262647627967,0.449466722093709
14,308.41,0.26763,150.18,2.6109,0.48362146763012914,0.2719654992333157,0.5701907747370036
15,616.02,3.2995,158.09,1.3192,0.2779894522305536,0.15316785173869085,0.326744293684512
16,1992.5,8.9245,38.118,2.5319,4.143614120557277,0.25873078080052636,4.225970685946137
17,424.25,3.538,139.27,1.1159,0.197368385291689,0.15658583208455082,0.24721120368051655
18,1993.8,0.00011128,232.3,19.907,0.37180871861826503,0.1767142412682295,0.4280586086434101
19,1949.2,2.6187e-11,2.2507,19.809,0.9959953677960383,0.3470594212180965,1.1064678126629828
20,724.65,0.43481,83.411,1.1917,0.5677329436851826,0.15525156085935965,0.6171510503521812
21,1429.0,0.32831,157.02,1.447,0.17208791177759164,0.1512928474972352,0.22024592084485817
22,210.82,0.515,458.45,1.1155,0.26387500017098203,0.15722867340410057,0.3139224413070697
23,1997.1,0.0041123,85.541,19.916,0.6038052490378231,0.16557890015673216,0.6565106499011497
24,921.78,0.44072,217.29,1.6136,0.08920384530554164,0.21569510420444163,0.15786172937525833
25,1957.7,0.42966,215.64,1.4362,0.2545216635742927,0.1514263826966659,0.30272217821569153
26,1003.6,0.47347,237.49,1.175,0.16090700088349166,0.15562538996977637,0.21044410105207922
27,1320.8,0.53226,157.82,1.6754,0.10641879661275193,0.21237389704833146,0.1740195076106144
28,1406.1,0.35106,190.62,1.5711,0.06785255673863562,0.21019301570081683,0.13475907164299034
29,1437.5,0.28362,189.48,1.7581,0.07243202833169193,0.2186512420773858,0.14203088031128908
30,1956.2,0.25361,193.0,1.3969,0.07057990375224411,0.15214290358706803,0.11900849407671518
31,1593.6,0.34551,193.41,1.4904,0.03227930580339354,0.1509341699466185,0.08032314426034659
32,1552.5,0.33495,197.16,1.5047,0.0329036945920653,0.15078278543327173,0.08089934586180494
33,1512.8,0.337,201.23,1.5178,0.03320032506647957,0.15061843808328418,0.08114366294995008
34,1565.8,0.33283,207.46,1.4982,0.04044320969222545,0.150883088642852,0.08847078846519046
35,1553.5,0.34163,200.42,1.5134,0.03214329586891765,0.15068063319495031,0.0801064310713038
36,1735.9,0.25362,191.62,1.5124,0.0770413877154442,0.1508238017150774,0.12505009487317711
37,1583.5,0.33858,206.84,1.4745,0.04454985435893037,0.15118727887289224,0.09267425988939773
38,1605.3,0.33599,204.28,1.4387,0.0350440797909179,0.15168774112842634,0.08332778740498359
39,1483.6,0.34352,212.65,1.5347,0.041387764337196556,0.15194120121953303,0.08975215080401455
40,1627.8,0.33469,203.91,1.5265,0.042166140563664474,0.15054529771654424,0.09008619714532255
41,1562.5,0.32028,204.76,1.5489,0.027221344825395833,0.1501884786396731,0.07502782236730686
