Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1156.1,0.23125,122.28,5.2999,0.048301,0.10949,0.11426,0.13649,0.099326,0.13459,0.28701,0.25447,0.030927,1.2148495807855608
1156.0,0.23133,122.31,5.2995,0.048307,0.10949,0.11426,0.13649,0.099331,0.13459,0.28717,0.25446,0.03093,1.2150263317032912
1144.4,0.23164,123.47,5.3968,0.046548,0.10867,0.11426,0.13626,0.098775,0.13411,0.29149,0.25488,0.030811,1.215801593598253
1153.6,0.23098,122.41,5.2987,0.048274,0.1095,0.11425,0.13651,0.099345,0.13459,0.28998,0.25446,0.030951,1.2178597177247803
1153.6,0.23079,122.62,5.2983,0.048262,0.10951,0.11425,0.13651,0.099365,0.13459,0.29028,0.25445,0.030974,1.218187295121699
1152.9,0.23205,122.7,5.2953,0.04834,0.10951,0.11424,0.13653,0.099384,0.1346,0.29043,0.25443,0.030981,1.2184425885264085
1150.0,0.23216,122.67,5.2877,0.048414,0.10953,0.11423,0.13657,0.099433,0.13463,0.29046,0.25439,0.031006,1.2186697351934894
1150.1,0.23211,122.27,5.3145,0.048053,0.10945,0.11427,0.13648,0.099228,0.13453,0.29137,0.25453,0.030896,1.2187989195891324
1152.9,0.23118,122.77,5.3255,0.047869,0.10943,0.11426,0.13644,0.099199,0.13449,0.29186,0.25457,0.030916,1.2190311367052629
1150.0,0.23215,122.52,5.2859,0.048442,0.10953,0.11423,0.13657,0.099434,0.13465,0.29098,0.25438,0.030996,1.21922407865049
