evals,errors
1000,0.01846034192622353
2000,0.01845395122658999
3000,0.018452718340084946
4000,0.018452677189170433
5000,0.018452674536927595
6000,0.01845267447264491
7000,0.018452674456200576
8000,0.018452674455213147
9000,0.0184526744551062
10000,0.01845267445509558
11000,0.01845267445509505
12000,0.018452674455094714
13000,0.018452674455094714
14000,0.01845267445509471
15000,0.01845267445509471
16000,0.01845267445509471
17000,0.01845267445509471
18000,0.01845267445509471
19000,0.01845267445509471
20000,0.01845267445509471
21000,0.018452674455094686
22000,0.018452674455094676
23000,0.018452674455094676
24000,0.018452674455094676
25000,0.018452674455094676
26000,0.018452674455094676
27000,0.018452674455094676
28000,0.018452674455094676
29000,0.018452674455094676
30000,0.018452674455094676
31000,0.018452674455094676
32000,0.018452674455094676
33000,0.018452674455094676
34000,0.018452674455094676
35000,0.018452674455094676
36000,0.018452674455094676
37000,0.018452674455094676
38000,0.018452674455094676
39000,0.018452674455094676
40000,0.018452674455094676
41000,0.018452674455094676
42000,0.018452674455094676
43000,0.018452674455094676
44000,0.018452674455094676
45000,0.018452674455094676
46000,0.018452674455094676
47000,0.018452674455094676
48000,0.018452674455094676
49000,0.018452674455094676
50000,0.018452674455094676
