iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4584790865980386,0.09602093871496145,2.489043500671659
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.6996179869193309,0.10632011619183568,0.7334607310034015
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.46288987795938,0.19944038849256387,2.526373725320899
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.28589206564874,0.18126546532324445,3.343590655284834
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1055263421692194,0.09496025842933631,1.1357531312218447
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.1275868447633083,0.0970035001043077,0.15846401784093983
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09594053047464801,0.0929940821119847,0.12554146616747994
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6012822765062598,0.09271949022651757,1.6307958068872817
9,264.95,48.276,71.901,10.802,0.1071473808503354,0.09233192840421148,0.13653754647180988
10,312.57,74.735,75.012,11.771,0.017196502327421273,0.09278916099404122,0.046732209602523965
11,302.1,48.538,76.921,13.053,0.02151166778325411,0.09330696281038194,0.05121219649558197
12,311.79,88.251,74.716,12.302,0.01732154573393457,0.0928724937125664,0.046883778637186395
13,305.25,41.48,76.298,15.126,0.017413694842481616,0.09398551442896555,0.04733021324329066
14,288.37,16.872,77.865,16.954,0.02820335555627531,0.09460276506778813,0.058316350937674837
15,316.82,87.417,74.688,12.298,0.016598174237920264,0.0929120638512784,0.04617300270752178
16,330.24,47.127,76.257,10.872,0.02367563381763364,0.09280859657321758,0.05321752762973187
17,438.63,4.026,63.818,9.07,0.09395604255662077,0.09379949425213135,0.12381334889611383
18,328.5,40.441,74.431,9.9033,0.016449076441354033,0.09261889688154486,0.04593058696618682
19,910.35,0.089134,43.699,1.4053,0.195118764946188,0.11788773649166362,0.23264359693131414
20,314.29,83.022,74.901,14.419,0.020153325794407692,0.09354043010280733,0.04992816945401512
21,331.86,40.454,74.808,9.7587,0.015152990947187563,0.09258794324520726,0.04462464862356076
22,317.66,102.76,74.238,11.631,0.01599877658150814,0.09268633489041947,0.045501753291270264
23,329.04,2.1553,72.499,15.487,0.01842734385867334,0.09465339524688454,0.04855645532661851
24,328.4,38.271,74.839,10.418,0.015788911147058195,0.09279278671175609,0.04532577252395404
25,315.68,94.495,75.229,11.936,0.015374981055399395,0.09275836290130372,0.04490088499310813
26,338.85,0.99738,74.588,17.334,0.032564706628476756,0.09523860609922792,0.06288009649622486
27,313.67,73.78,74.947,10.617,0.018484473855164833,0.09247311385869575,0.04791958020258699
28,30.79,0.0049402,47.74,1.0509,0.8456027846853125,0.12534813620930085,0.8855023356554453
29,330.72,0.066107,75.061,10.049,0.014224924848800554,0.09284447922837546,0.043778240464778066
30,333.82,0.065701,74.807,10.409,0.012665903088388294,0.09297128203456465,0.04225958129117167
