evals,errors
1000,4.349908639482394
2000,3.389647836722536
3000,3.1688437810939063
4000,3.1688437810939063
5000,3.1688437810939063
6000,2.8923527187431524
7000,2.623003090244868
8000,2.623003090244868
9000,2.623003090244868
10000,2.623003090244868
11000,2.4715894329250747
12000,2.4715894329250747
13000,2.4715894329250747
14000,2.4715894329250747
15000,2.4715894329250747
16000,2.4715894329250747
17000,2.4715894329250747
18000,2.4715894329250747
19000,2.4715894329250747
20000,2.4715894329250747
21000,2.4715894329250747
22000,2.4715894329250747
23000,2.4715894329250747
24000,2.4715894329250747
25000,2.4715894329250747
26000,2.4715894329250747
27000,2.4715894329250747
28000,2.4715894329250747
29000,2.4715894329250747
30000,2.4715894329250747
31000,2.4715894329250747
32000,2.4715894329250747
33000,2.4715894329250747
34000,2.4715894329250747
35000,2.4715894329250747
36000,2.4715894329250747
37000,2.4715894329250747
38000,2.4715894329250747
39000,2.4715894329250747
40000,2.4715894329250747
41000,2.4715894329250747
42000,2.4715894329250747
43000,2.4715894329250747
44000,2.4715894329250747
45000,2.4715894329250747
46000,2.4715894329250747
47000,2.325050011318271
48000,2.325050011318271
49000,2.325050011318271
50000,2.325050011318271
