Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
915.08,2.7059,186.17,1.8741,0.0,0.0
903.34,2.7577,190.7,1.8877,0.0,0.0
901.5,2.7089,189.09,1.8811,0.0,0.0
921.96,2.7469,189.24,1.9188,0.0,0.0
915.78,2.758,188.73,1.9193,0.0,0.0
914.31,2.6966,187.62,1.8772,0.0,0.0
899.81,2.7435,191.02,1.8905,0.0,0.0
932.33,2.7896,188.38,1.8535,0.0,0.0
934.98,2.7662,186.89,1.908,0.0,0.0
943.94,2.858,210.72,1.8829,0.0,0.0
