evals,errors
1000,0.16718910038697277
2000,0.16718910038697277
3000,0.16718910038697277
4000,0.16718910038697277
5000,0.16718910038697277
6000,0.16718910038697277
7000,0.16718910038697277
8000,0.16718910038697277
9000,0.16718910038697277
10000,0.16718910038697277
11000,0.15626335610508976
12000,0.15626335610508976
13000,0.15626335610508976
14000,0.15171697231092404
15000,0.15171697231092404
16000,0.15171697231092404
17000,0.15171697231092404
18000,0.15066979853845155
19000,0.15066979853845155
20000,0.15066979853845155
21000,0.15066979853845155
22000,0.15066979853845155
23000,0.15066979853845155
24000,0.14359056279521373
25000,0.14359056279521373
26000,0.14359056279521373
27000,0.14359056279521373
28000,0.14359056279521373
29000,0.14359056279521373
30000,0.14359056279521373
31000,0.14359056279521373
32000,0.14359056279521373
33000,0.14359056279521373
34000,0.14359056279521373
35000,0.14359056279521373
36000,0.14359056279521373
37000,0.14359056279521373
38000,0.14359056279521373
39000,0.14359056279521373
40000,0.14202460331882755
41000,0.14202460331882755
42000,0.14202460331882755
43000,0.14202460331882755
44000,0.1407495271570812
45000,0.13643815772018342
46000,0.13643815772018342
47000,0.13618767373420695
48000,0.13618767373420695
49000,0.13618767373420695
50000,0.13618767373420695
