iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.5153421207755884,0.09414308134120536,1.5453087942822987
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9455955156216531,0.17431602831599322,1.0010820307549273
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.34271047901742707,0.09648521657737184,0.37342267732458867
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.305917322022007,0.2168396556099028,1.3749395281193275
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3416055130137645,0.09456888819721473,1.3717077250523475
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.27836179266916194,0.1500972532691023,0.3261392322737495
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.212713910079195,0.0997196196098809,2.2444556508475073
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.541682651925011,0.19683849731690972,3.604338291602545
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.1641259953581664,0.09304977565792694,2.1937446588572684
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.1272698579170033,0.21286599883338053,2.1950272097780554
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5816541882716815,0.16970783649347493,1.6356738703904168
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.4152069919574153,0.24101789340603136,1.4919253701757462
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.27560843944864444,0.09541611626832838,0.3059803325581154
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.057139793719654,0.21938442410535436,3.1269720247871255
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6030239350968651,0.10670840444959914,1.6369902751720709
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9735970804239518,0.0940861390863606,1.0035456286480036
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.3038605172763633,0.09809703194015215,0.3350857723482008
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1820889154606974,0.0946838386666113,0.21222771737011084
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.3673652726532275,0.10344543879463383,0.40029297850217965
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.12747757641676777,0.09632760345240969,0.15813960490806162
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.14783906644697992,0.0954089253482443,0.17820867061549733
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.2783387559956204,0.09524600147188131,0.3086564998835961
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.31024245688964613,0.12398344177378907,0.34970761212933554
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.22714228395896593,0.093199756500304,0.2568086878429347
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.19069742169455875,0.10190516296940494,0.22313484252089066
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.08795062718455689,0.09430427056295526,0.11796860881409657
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.015485492873323105,0.09664946922307865,0.04624997442144505
28,0.019865,8.2956e-06,775.5,479.46,416.39,804.23,89.737,2.887,0.16114579734441659,0.09877512032371415,0.19258689465244827
29,0.022774,4.4286e-07,805.05,473.08,184.77,818.69,80.508,3.2288,0.01814868693218843,0.0964560331549004,0.048851595867464716
30,0.040486,2.1068e-07,818.15,437.6,181.05,866.87,82.269,3.3401,0.03575906516158376,0.096083055883837,0.06634325174415871
31,0.023563,4.5226e-07,820.62,485.05,177.48,783.45,83.8,3.1308,0.019613639311377384,0.09681517391457467,0.050430866300989544
32,0.019868,5.322e-07,849.81,475.02,182.59,796.61,79.264,3.1818,0.02450075419582154,0.09663816158429256,0.05526163641072848
33,0.019773,5.2449e-07,865.42,486.7,182.54,818.83,81.079,3.1253,0.025806077964350325,0.09696160689515684,0.05666991601934515
34,0.012365,5.8408e-08,866.02,559.9,186.55,798.78,79.892,3.6491,0.05093623451376819,0.0947568424053836,0.08109827423496124
35,0.037749,5.2889e-08,960.73,517.26,182.77,828.74,80.731,3.0653,0.05078688955795043,0.09714129613932138,0.08170792447580372
36,0.023043,4.4965e-07,758.59,491.11,184.91,757.19,79.726,3.1007,0.019318929981536732,0.09691196490458152,0.05016696650016159
37,0.022267,4.2524e-05,782.83,470.46,189.82,996.05,89.443,3.0294,0.07296210017041634,0.09774938351045315,0.10407669531016439
38,0.022899,4.5258e-07,739.87,497.22,180.23,767.93,81.374,3.1191,0.02094141958809691,0.09686118749440156,0.05177329315506668
39,2.2389,4.5493e-07,797.82,481.18,152.89,685.05,82.267,2.5765,0.06861770375723018,0.10065145975320439,0.10065605845550507
40,0.020403,4.4969e-07,765.3,495.33,179.74,772.12,81.513,3.258,0.011744069389329872,0.09619668338403739,0.04236442472856096
41,0.020464,4.5156e-07,762.04,499.97,183.13,774.73,82.292,3.2848,0.010353269367704216,0.09608545124502992,0.040938218417427855
42,0.020647,1.4168e-07,753.98,498.32,142.18,794.27,79.321,3.1958,0.04417440042813659,0.09656513582348614,0.07491203782143276
43,0.020197,4.5674e-07,769.09,502.68,180.7,783.45,81.522,3.4114,0.013940247693686795,0.09560176248798227,0.04437123383020622
44,0.020616,4.5502e-07,778.4,502.21,175.65,773.4,82.54,3.2083,0.012149793356877804,0.09642749548642676,0.042843618470150294
45,0.02044,4.5076e-07,761.61,508.69,182.44,780.33,80.061,3.3404,0.012987861430647535,0.09587862155293261,0.043506974544620255
46,4.7152,1.8622e-08,758.04,395.31,181.69,784.45,83.963,3.0889,0.010948276319679245,0.0970238992020869,0.04183194263180311
47,0.020934,4.5379e-07,788.91,506.78,175.27,750.91,82.256,3.1034,0.013937972923348538,0.0968536434690454,0.04476744515246582
48,0.022705,4.4315e-07,801.38,469.75,186.87,827.2,79.497,3.1866,0.016594222436667465,0.09665980947190313,0.04736199538821584
49,0.019857,4.4527e-07,769.33,501.71,183.3,768.22,83.139,3.2696,0.011008874852073917,0.09613241589410279,0.04160877321389861
50,0.039617,4.4728e-07,798.8,517.18,174.18,677.98,80.214,3.1486,0.018406910185107653,0.09648504012339625,0.049119052325224385
51,0.0026795,3.685e-08,808.95,474.33,179.11,773.41,52.763,5.5048,0.13128749164780065,0.09418026594455145,0.16126600138136996
52,0.020429,4.4225e-07,772.66,490.21,176.81,777.1,81.697,3.2664,0.012187582773216462,0.09617439521673256,0.0428008435684495
53,2.3374,4.4738e-07,950.1,485.67,177.89,773.81,81.419,3.1851,0.04009723776471873,0.09635419506005702,0.07076773062761624
54,0.020016,4.4439e-07,752.83,503.91,181.27,797.67,81.572,3.3237,0.011237327087943587,0.09599944524843776,0.04179489957868086
55,0.020731,4.5277e-07,755.78,495.34,177.24,773.78,82.377,2.9702,0.023997821490792978,0.09771398045606897,0.055101147488329436
56,0.020423,4.5606e-07,793.13,503.23,178.71,767.21,81.722,3.1928,0.012317858627054467,0.09647455320453094,0.043026662677220766
57,0.0010129,1.4758e-07,783.58,507.9,174.85,786.91,79.712,3.2927,0.015637423851215068,0.09616486520303702,0.04624765114887336
58,0.020213,8.2856e-07,749.88,502.83,183.23,801.13,80.985,3.3662,0.012949314147849859,0.09584948864541447,0.04345915396934628
59,0.020036,8.2175e-07,732.71,507.52,184.7,799.52,80.605,3.4559,0.013654966289938692,0.09552637786012322,0.044061956754144295
60,142.91,1.7145e-10,832.18,412.41,183.79,684.57,82.157,3.2779,0.03020688315226754,0.09639086062227041,0.06088904702610007
61,21.18,1.6065e-06,763.92,434.19,180.42,759.89,77.184,3.3645,0.03171920824639802,0.09573402476270455,0.0621922947725307
62,0.020217,8.1984e-07,769.26,500.86,181.1,818.47,79.87,3.4115,0.015269873897049872,0.09572839787033988,0.04574116932771439
63,0.042636,4.5052e-07,738.83,463.6,180.44,846.15,81.152,3.2985,0.01093536822386551,0.0962589146408736,0.04157553238737721
64,0.00099859,1.4568e-07,795.82,510.24,176.05,778.4,81.021,3.2203,0.016131640936397004,0.09642913913869759,0.04682598924043675
