Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
416.07,0.71116,151.35,9.86,0.1589,0.11536,0.1255,0.057267,0.1437,0.14577,0.99893,0.068065,0.51432,2.3278203610671233
426.27,0.69593,157.71,9.4193,0.15936,0.11474,0.12699,0.057816,0.14265,0.14741,1.0615,0.067298,0.74701,2.624768684445982
413.47,0.85322,146.44,9.4491,0.15904,0.11567,0.126,0.057409,0.14309,0.14447,0.90516,0.068189,0.9233,2.6423295646468836
117.1,6.242,97.588,3.5933,0.17804,0.10677,0.16022,0.077097,0.11822,0.20982,1.1594,0.066463,0.57305,2.6490972787696667
404.96,0.87968,151.76,9.201,0.15961,0.11518,0.12633,0.057835,0.14238,0.14626,0.9087,0.068139,1.003,2.7274215570647216
434.95,0.59521,157.7,9.0578,0.15955,0.11457,0.1293,0.058109,0.14164,0.14709,0.98545,0.066495,0.99773,2.799943969599216
414.83,0.87133,150.25,9.1331,0.15942,0.11532,0.12692,0.057795,0.14221,0.14505,0.84357,0.067862,1.1511,2.809238133366927
426.34,0.68803,157.68,8.8953,0.15976,0.11462,0.12902,0.05825,0.14121,0.14657,0.85256,0.06681,1.1435,2.812346711027844
416.45,0.87134,150.13,9.2599,0.15928,0.11536,0.12651,0.057674,0.14251,0.14498,0.95478,0.06796,1.0516,2.8206290584044806
433.39,0.68839,157.89,8.9479,0.15961,0.11464,0.12897,0.058176,0.14134,0.14626,0.87635,0.066737,1.1301,2.8222182461541427
