iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,679.61,0.016386,184.33,14.066,0.4605015036183707,0.10131307541279475,0.4927504571219472
2,325.27,0.32153,79.639,6.5728,0.504175055521293,0.07361672227094339,0.5276079860085807
3,1929.9,0.043503,55.947,5.2038,0.6321779575901513,0.07516803987454376,0.6561046878072759
4,1790.1,0.33783,79.699,4.6683,0.46273229466321014,0.07577262231053691,0.4868514694467245
5,820.06,0.32413,115.38,8.5332,0.035119348099545714,0.07335616360777553,0.05846934018841627
6,730.24,0.3838,115.2,9.2644,0.02003475175067856,0.07323939821826844,0.043347576261704907
7,650.88,0.58175,110.66,8.0798,0.11531628735006144,0.07347384040098559,0.13870373712558517
8,654.48,0.37398,127.07,9.4122,0.031368368447238885,0.07311733919062714,0.05464234036306903
9,755.72,0.373,113.99,10.175,0.01908481227847064,0.07325623121881053,0.04240299489998367
10,736.48,0.36411,119.62,9.4399,0.015609361427587327,0.07324953662642401,0.03892541309415976
11,694.58,0.40707,119.88,9.7559,0.02043752585208316,0.0731819428188574,0.04373206174146234
12,718.09,0.37346,121.82,9.3467,0.011983350870097338,0.0732349806918939,0.035294769238806194
13,980.06,0.28289,121.92,9.0169,0.03349738599091175,0.07342366897082638,0.05686886570421182
