Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g63),Error (curve),Error (g237),Error (g59),Error (g86),Reduced Error
1755.2,0.14313,125.48,6.0488,0.06044,0.13072,0.1383,0.095395,0.068557,0.054608,0.5480234011440421
1756.4,0.14391,124.39,6.2419,0.060875,0.13045,0.14156,0.094732,0.068447,0.054568,0.5506313630789234
1736.1,0.1453,125.26,6.2255,0.060816,0.13044,0.14152,0.094814,0.068451,0.054593,0.5506337723413873
1735.0,0.14491,125.31,6.1201,0.060589,0.13062,0.14153,0.095162,0.068512,0.05461,0.5510204130335861
1735.5,0.14544,125.35,6.2027,0.060767,0.13048,0.14188,0.094889,0.068461,0.054596,0.5510752991594646
1735.7,0.1456,125.26,6.2252,0.060817,0.13045,0.14329,0.094813,0.068447,0.054592,0.5524155736826304
1720.3,0.14621,125.93,6.2078,0.060759,0.13044,0.1434,0.094896,0.068459,0.054613,0.552568425317968
1741.9,0.14507,125.13,5.9295,0.060167,0.13101,0.14332,0.095828,0.068604,0.054624,0.5535483019714056
1719.9,0.14631,125.97,6.2409,0.060829,0.13038,0.14487,0.094789,0.068442,0.054608,0.5539179861437924
1707.0,0.14735,125.88,6.1009,0.060529,0.13065,0.14463,0.095251,0.06851,0.054635,0.554200581671046
