iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1511.104457141419,5.876781561796298,73.44452967539073,14.205906869795603,3.653576657096753,0.1109349162371702,3.6888883376580153
2,280.577924089023,8.738916933092693,415.5308662802835,16.01797681227079,3.3261479731175485,0.2151407625348794,3.3946294047535197
3,3952.449331858722,0.012032486205105775,160.87840862521577,6.197495010212205,1.287070614800679,0.1588816188784427,1.3376442048225725
4,2446.530941486152,2.0223664794239493,191.44026463390477,9.428631914770095,0.7248042354827186,0.1377601513886741,0.7686546535919092
5,2624.614826218041,7.17931159881677,23.25203850192717,18.578435890501297,0.921319654567107,0.29078847165981414,1.0138804998847009
6,3194.7282329789396,3.5035458554400476,299.3660779396325,12.64775805543962,1.4275111064016242,0.2868914612438066,1.5188314947772417
7,713.7558009974858,9.483357840495596,445.12594229296155,5.6995199821688,5.040171609031968,0.20234888582171562,5.104581259847295
8,1354.7453165082818,4.840695647566234,350.20805895329954,1.5818483213349337,0.4445593059775748,0.20827862006272935,0.5108564498242592
9,2971.6,0.034655,152.55,8.3278,1.714578302694838,0.22151258244769484,1.7850879476020414
10,3116.0,0.10103,146.61,8.8522,3.5148789112739833,0.1709319083931833,3.5692882275797957
11,3273.9,0.094209,141.99,4.2147,6.64795727611478,0.1730069892424879,6.703027111169557
12,3935.3,0.19954,27.272,9.4114,6.744662019965077,0.1619344172911409,6.796207345902258
13,3396.3,0.12064,139.71,9.1625,2.8264596841351706,0.17580591598913364,2.882420445244109
14,2561.2,0.10741,145.56,7.0369,2.0611710582308436,0.20029941937126075,2.124928343613589
15,2234.3,0.090601,78.427,9.5997,2.201125473851058,0.12810024411454562,2.241901047975275
16,2905.0,0.13238,131.86,7.9097,2.5022374284647007,0.18947334515691897,2.5625486673964617
17,801.07,7.5668,372.02,7.9413,1.0327542577654318,0.21683898355608894,1.1017762499413795
18,2626.4,4.5731,453.92,2.8706,0.251188622311639,0.22377785558075056,0.32241932605200047
19,3097.5,6.9544,409.67,6.8646,1.2786628242993774,0.20072823123204347,1.3425566047367228
20,3014.6,6.7703,431.91,6.382,0.8414910976455013,0.23284403513120894,0.915607655966691
21,3675.0,5.3416,477.1,5.566,0.20034461784760313,0.1665322643999126,0.2533534839746682
22,3120.4,6.7107,408.18,6.5533,0.610543402688769,0.16603805363621363,0.6633949566438904
23,3180.6,9.7955,468.39,6.6903,0.1494843137333075,0.20922507345402008,0.21608272305125187
24,3039.3,6.987,410.31,6.8067,0.9861578607156976,0.1963593028689623,1.0486609680630454
25,3069.2,8.3325,422.07,6.9126,2.583246000037876,0.28754285511064714,2.6747737335211084
26,3245.6,7.4395,380.95,7.1252,3.1046439731058464,0.12753406875758372,3.1452393280166286
27,2881.6,6.8904,402.95,6.8762,0.4461856018305045,0.20440579860770008,0.5112499883206283
28,3078.7,7.5235,445.43,6.7438,0.3118271340002872,0.20774837751951583,0.3779554964033915
29,3406.8,7.2639,477.49,1.6364,0.5297644683375398,0.2533249028065629,0.6104002893174166
30,3041.8,7.0701,417.77,6.6539,1.7936186543246677,0.24821381991435978,1.8726275670908514
31,3054.6,8.1892,419.15,6.9146,2.7364406306871256,0.29399554070163153,2.830022317786404
32,512.89,0.81243,370.01,3.6945,8.18525341804121,0.18394602658860487,8.243805256828589
33,3086.7,6.9766,403.5,6.8192,6.163284675343556,0.2069662379454369,6.229164074987856
34,3343.5,5.8163,440.34,6.7648,8.241743277554392,0.21961300764410197,8.311648269022065
35,531.1,6.6063,432.13,8.1768,8.075139159377214,0.13685938911820833,8.118702855950614
36,3885.9,9.8779,493.07,6.9239,9.554015029054085,0.21707439229477216,9.62311195415885
37,3066.5,6.6671,440.21,6.4977,6.88223354783158,0.17753555926401793,6.938744871494485
38,2620.5,0.59693,45.752,7.2428,9.30428880779429,0.21027062746179556,9.371220027289448
39,692.11,9.411,423.62,5.8225,8.563928883617589,0.19077657527167924,8.624654953578851
40,3014.0,4.6623,383.25,10.463,7.517598641109694,0.19193510647445494,7.578693483006251
41,3967.3,8.1139,410.34,7.4358,8.630180591349447,0.20897382259008157,8.696699025033487
