iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1511.104457141419,5.876781561796298,73.44452967539073,14.205906869795603,3.5620892317446704,0.11595356926013652,3.598998399178469
2,280.577924089023,8.738916933092693,415.5308662802835,16.01797681227079,3.5234465171680593,0.23087090266178928,3.5969350079174824
3,3952.449331858722,0.012032486205105775,160.87840862521577,6.197495010212205,1.534822171808878,0.19805892116708618,1.5978662844632574
4,2446.530941486152,2.0223664794239493,191.44026463390477,9.428631914770095,1.0864227601089373,0.1442479844086157,1.132338319608285
5,2624.614826218041,7.17931159881677,23.25203850192717,18.578435890501297,1.376124291035525,0.25594392366748403,1.4575937722475545
6,3194.7282329789396,3.5035458554400476,299.3660779396325,12.64775805543962,1.1128021444254839,0.2776754831566465,1.2011889958651052
7,713.7558009974858,9.483357840495596,445.12594229296155,5.6995199821688,0.48685332282878985,0.24656811809962986,0.5653383924376345
8,1354.7453165082818,4.840695647566234,350.20805895329954,1.5818483213349337,0.4180059428734427,0.2419243627575763,0.49501285924789296
9,2971.6,0.034655,152.55,8.3278,1.0155595805223154,0.22405532637022713,1.0868786059580946
10,3116.0,0.10103,146.61,8.8522,4.182027396210789,0.18302346839096956,4.240285575603282
11,3273.9,0.094209,141.99,4.2147,6.668895378410297,0.16729667739209794,6.722147564749902
12,3935.3,0.19954,27.272,9.4114,7.061458878296201,0.15793519496466762,7.111731212229819
13,3396.3,0.12064,139.71,9.1625,4.295160535123303,0.1703172876415251,4.349374211567609
14,2561.2,0.10741,145.56,7.0369,2.127960107971639,0.21066008527212848,2.1950152957380777
15,2234.3,0.090601,78.427,9.5997,2.1949826010011524,0.12867901918301,2.235942404951538
16,2905.0,0.13238,131.86,7.9097,1.6321035381100688,0.16870481441891683,1.6858039483864118
17,801.07,7.5668,372.02,7.9413,0.32074650422601453,0.2212894258616741,0.3911851161857204
