iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.776771844711862,0.11846356791204551,0.814479969530871
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.44720682563193886,0.09364115810036167,0.47701373200898334
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.11034482759887,0.23572099354067563,1.1853771502239325
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.073644202469833,0.1005627068344202,2.1056543062366315
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5669449048257704,0.09284652416632709,1.5964988713657147
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.150828175770803,0.12090670312059998,2.1893139746799783
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6232099572357028,0.09158751345816839,1.6523631682204287
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.6357983335611133,0.09569217745700753,2.6662580996761323
9,8.4454,23.449,24.755,3.2539,0.8777312228770288,0.09904773286150315,0.9092590954509363
10,48.707,362.9,39.062,19.459,0.595950684706724,0.09869009539951717,0.6273647177408117
11,157.55,378.59,53.641,8.2668,0.3544831828362432,0.09422130567007778,0.3844747559201738
12,236.62,221.56,74.719,9.7971,0.1107193323000676,0.0923562870995234,0.1401172515350744
13,306.28,223.13,72.166,10.678,0.022770758075864792,0.09223140414847754,0.05212892583293788
14,313.11,235.98,73.09,10.156,0.018382188404011384,0.09215366610479797,0.04771561137324867
15,308.61,229.68,74.236,10.162,0.015972279707191818,0.09214229853346978,0.045302084266093445
16,303.04,195.29,73.032,9.7162,0.027436008933594335,0.09213078048824572,0.056762147184831635
17,293.57,226.13,74.814,9.7209,0.02668201344143566,0.09212835540675135,0.0560073797652585
18,305.95,233.66,74.738,10.13,0.015455671519472943,0.09213834220841075,0.04478421674099532
19,299.47,230.86,76.793,9.7407,0.01711461643072999,0.09209188815336243,0.04642837486727716
20,300.75,231.74,77.731,9.9088,0.020896964192111546,0.09208039435104581,0.050207064037751506
21,301.22,226.33,74.399,9.6875,0.020314456124120736,0.09211099059558946,0.04963429505687903
22,321.27,200.13,73.175,10.309,0.019022832242872562,0.09219765636901223,0.04837025774810509
