Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038933
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038933
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038933
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038933
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
1262.2,0.33821,157.83,3.0228,0.019027,0.01902669990038935
