iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,55.592,0.56705,30.023,2.8369,4.4273e-07,0.2973767856621802,0.08873573469000016,0.3256222472717892
2,180.95,0.65937,48.629,3.1537,1.3281e-06,0.0494755304126903,0.08415790511353986,0.07626382361084744
3,186.44,0.59391,52.14,3.9982,1.4498e-06,0.16943741430540485,0.0780635362462849,0.19428580964306402
4,227.22,0.66203,47.852,6.7868,4.3185e-07,0.16320996898726337,0.07386424650854521,0.18672168888644985
5,526.78,0.53993,160.28,13.17,2.8826e-05,0.1917499879139075,0.07235854535515977,0.21478242825033306
6,394.63,0.6347,100.23,11.415,5.0534e-06,0.022079184391283084,0.07304814291529949,0.045331130448589343
7,419.82,0.63922,104.2,15.624,3.6958e-06,0.03986154560378848,0.0729970502102844,0.06309722834797657
8,411.59,0.74208,94.82,15.959,8.6255e-06,0.0320444634890564,0.07322084942438654,0.05535138373561336
