iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.520438220262012,0.09409548313855029,1.5503897427902527
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9464813311233633,0.17214306706491841,1.0012761712081262
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.3259671011170701,0.0964289735272574,0.3566613967053512
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2830082965968648,0.20851956504252445,1.3493821356126443
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3418121639897274,0.09453628534614958,1.3719039982184986
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.26943013079031486,0.13414954460035966,0.3121312570636627
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.2235509271607143,0.09975253141613523,2.2553031440823292
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.497614771868036,0.22122925815522412,3.56803423185195
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.1626513860164507,0.0930597642800921,2.1922732289927374
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.106218521491553,0.18554188530216215,2.1652783378844105
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5596068108671042,0.1843637698015129,1.6182916214490384
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3965506480318806,0.21134070474101452,1.463822483703995
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.274584053853818,0.09529349630997866,0.30491691581830277
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.0391528317829977,0.21642015704308407,3.10804150733926
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6242305674873205,0.10659557269867209,1.6581609921007308
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9635652111556023,0.09413399188472099,0.9935289913984537
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.30562720258182036,0.09806180114700593,0.3368412433439013
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1822182728017555,0.09461520217436342,0.21233522703713348
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.36595420559263153,0.1034618853393449,0.3988871465393588
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.12551636791487056,0.09630698016717865,0.15617183181058977
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.1401604704405598,0.09536561644794,0.17051628895795062
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.28084106083402144,0.09527071840434917,0.3111666723659578
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.30864809122023656,0.12376353907168539,0.34804324925584784
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.22753297984158,0.09317638463283613,0.25719194422907515
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.19535444354729192,0.10191279968015217,0.22779429521415262
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.09717182053264903,0.09418347343679753,0.12715135124271013
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.016722818936406585,0.09658063639026229,0.04746539031334905
28,0.019865,8.2956e-06,775.5,479.46,416.39,804.23,89.737,2.887,0.16007876040973582,0.09882017645155644,0.19153419952869286
29,0.022774,4.4286e-07,805.05,473.08,184.77,818.69,80.508,3.2288,0.013038761623298095,0.09652732483218116,0.04376436340425547
30,0.040486,2.1068e-07,818.15,437.6,181.05,866.87,82.269,3.3401,0.03161450155110804,0.09608647970849987,0.062199777970921744
31,0.023563,4.5226e-07,820.62,485.05,177.48,783.45,83.8,3.1308,0.02158382732842159,0.09673065845356069,0.052374152211257616
32,0.019868,5.322e-07,849.81,475.02,182.59,796.61,79.264,3.1818,0.02154605746584653,0.09666944932251408,0.052316898877145704
33,0.019773,5.2449e-07,865.42,486.7,182.54,818.83,81.079,3.1253,0.0204743400461554,0.09695578586542367,0.051336325209838385
34,0.012365,5.8408e-08,866.02,559.9,186.55,798.78,79.892,3.6491,0.05108655988232586,0.09475864867677186,0.08124917455755892
35,0.037749,5.2889e-08,960.73,517.26,182.77,828.74,80.731,3.0653,0.05337114524459904,0.09704673013462001,0.08426207886825898
36,0.023043,4.4965e-07,758.59,491.11,184.91,757.19,79.726,3.1007,0.016207588975170033,0.09696335359746282,0.04707198302277707
