Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
1727.6,0.25783,175.37,2.0665,0.014949,0.014948615995541915
