evals,errors
1000,0.18602578697866287
2000,0.1517515943941202
3000,0.1517515943941202
4000,0.14386175894214112
5000,0.14386175894214112
6000,0.14312069287937113
7000,0.14268003129680648
8000,0.14268003129680648
9000,0.14268003129680648
10000,0.14268003129680648
11000,0.14268003129680648
12000,0.14268003129680648
13000,0.14268003129680648
14000,0.14268003129680648
15000,0.14268003129680648
16000,0.14268003129680648
17000,0.14268003129680648
18000,0.14268003129680648
19000,0.14268003129680648
20000,0.14268003129680648
21000,0.14268003129680648
22000,0.14268003129680648
23000,0.14268003129680648
24000,0.14268003129680648
25000,0.14268003129680648
26000,0.14268003129680648
27000,0.14268003129680648
28000,0.14268003129680648
29000,0.14268003129680648
30000,0.14268003129680648
31000,0.14268003129680648
32000,0.14268003129680648
33000,0.14268003129680648
34000,0.14268003129680648
35000,0.14268003129680648
36000,0.14268003129680648
37000,0.14268003129680648
38000,0.14268003129680648
39000,0.14268003129680648
40000,0.14268003129680648
41000,0.14268003129680648
42000,0.14268003129680648
43000,0.14268003129680648
44000,0.14268003129680648
45000,0.14268003129680648
46000,0.14268003129680648
47000,0.14268003129680648
48000,0.14268003129680648
49000,0.14268003129680648
50000,0.14268003129680648
