Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350667859482
1093.4,0.33326,167.34,2.6932,0.029976,0.02997635066796182
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350668808327
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350668845027
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350669364035
1093.4,0.33326,167.34,2.6932,0.029976,0.02997635066970125
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350669745352
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350670457678
1093.4,0.33326,167.34,2.6932,0.029976,0.029976350670564377
1093.4,0.33326,167.34,2.6932,0.029976,0.02997635067063656
