iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.5786754242630354,0.09547539447849718,2.6090661862128384
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7100505096303704,0.10553376211804746,0.7436429494387133
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.5883640272730792,0.17878308512005422,2.6452724507492307
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.4748218112054063,0.18712179937981832,3.5343845298685026
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1624285609892737,0.0951196037553998,1.1927060712345023
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12776606722912298,0.0975165092744438,0.15880653619731175
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09552914105871715,0.09296679717538904,0.12512139168648678
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6933685874433801,0.09314168248869378,1.723016505795323
9,264.95,48.276,71.901,10.802,0.09793230884713268,0.09252056380507884,0.12738251898158748
10,312.57,74.735,75.012,11.771,0.019060095178061787,0.09307474597232966,0.048686706975099275
11,302.1,48.538,76.921,13.053,0.01915867257632858,0.09367681605944904,0.0489769292342717
12,311.79,88.251,74.716,12.302,0.020150645857940713,0.09319253093175489,0.049814749772007005
13,305.25,41.48,76.298,15.126,0.021546660199801986,0.09440887711133233,0.051597939127849664
14,288.37,16.872,77.865,16.954,0.020691376490659816,0.09516732481078326,0.050984076819596075
15,316.82,87.417,74.688,12.298,0.024598666032686758,0.0932082698868607,0.05426777981176144
16,330.24,47.127,76.257,10.872,0.03695214514553481,0.09304162632088592,0.0665682146300908
17,438.63,4.026,63.818,9.07,0.10654189190196318,0.09390349237581486,0.13643230187236927
18,328.5,40.441,74.431,9.9033,0.02144959438918289,0.09281033234188302,0.05099204071360746
19,910.35,0.089134,43.699,1.4053,0.1839668047192014,0.1173641475270978,0.2213249731606095
20,314.29,83.022,74.901,14.419,0.031005305279574603,0.09393332025198314,0.06090520975784892
21,331.86,40.454,74.808,9.7587,0.0251171434106981,0.09277369354807599,0.05464792724483604
22,317.66,102.76,74.238,11.631,0.027490718568482394,0.09290982488992983,0.05706483435455188
23,329.04,2.1553,72.499,15.487,0.02936608980229488,0.09507884969194552,0.0596306276262238
24,328.4,38.271,74.839,10.418,0.02450963504606963,0.09299296391611422,0.0541102148061013
25,315.68,94.495,75.229,11.936,0.026188632292583988,0.09304346478402183,0.055805286978131516
26,338.85,0.99738,74.588,17.334,0.05203712280187416,0.09578578556925507,0.08252668530444873
27,313.67,73.78,74.947,10.617,0.016683577243961557,0.09268986364087764,0.0461876771898804
28,30.79,0.0049402,47.74,1.0509,0.8466755284053148,0.12478118575443749,0.8863946134406883
