iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4025807054772055,0.0961275026167816,2.433179039894285
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.6986482780091691,0.1064122515458444,0.7325203496872877
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.4065138878101338,0.1904547906365589,2.4671375305408145
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.183106052974412,0.19653242842697366,3.2456642678984258
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.046160403382223,0.09492681709951001,1.0763765477289575
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12223449306983453,0.09724049976900925,0.1531871054837628
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09161725859894534,0.09311690397926255,0.12125728970637137
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.5769704864385476,0.09282217354662922,1.6065167019355073
9,264.95,48.276,71.901,10.802,0.09459636132843709,0.0925281143734838,0.12404897488346148
10,312.57,74.735,75.012,11.771,0.012950428168347287,0.09297805486085907,0.04254626222869758
11,302.1,48.538,76.921,13.053,0.015608920288060721,0.09347745539096496,0.045363718474309145
12,311.79,88.251,74.716,12.302,0.01408455565863519,0.0930348163005769,0.0436984574464017
13,305.25,41.48,76.298,15.126,0.014621955067958369,0.0941554002207041,0.04459254979579995
14,288.37,16.872,77.865,16.954,0.022651306111231017,0.09474112473175886,0.05280834274152149
15,316.82,87.417,74.688,12.298,0.019001732524402598,0.09308293884447622,0.04863095219364057
16,330.24,47.127,76.257,10.872,0.02957280902929344,0.09296648321930266,0.05916495972173696
17,438.63,4.026,63.818,9.07,0.1013570937972993,0.09395776927995156,0.13126478064288355
18,328.5,40.441,74.431,9.9033,0.014359070361521892,0.09277882332763406,0.04389148705520711
19,910.35,0.089134,43.699,1.4053,0.20849412537043674,0.11777788729709492,0.24598399127094234
20,314.29,83.022,74.901,14.419,0.025473987886340567,0.09368790255002742,0.055295773483837865
21,331.86,40.454,74.808,9.7587,0.01694013669315253,0.09273727534101422,0.046459328251945625
22,317.66,102.76,74.238,11.631,0.016927838784328124,0.09287426014019612,0.04649063395895772
23,329.04,2.1553,72.499,15.487,0.015432227731099696,0.09477884858813365,0.04560127223781925
24,328.4,38.271,74.839,10.418,0.018715817947227036,0.09295262152012317,0.048303556323782415
25,315.68,94.495,75.229,11.936,0.016795207729339796,0.09290861077697776,0.046368937051253695
26,338.85,0.99738,74.588,17.334,0.03467593892500892,0.09538703718653199,0.06503857587526293
