Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g237),Error (g63),Error (curve),Error (g59),Error (g86),Reduced Error
1793.2,0.13042,124.29,16.381,0.070611,0.084805,0.1302,0.18915,0.062965,0.055962,0.5936925749829799
1794.6,0.13043,124.27,16.353,0.070603,0.084809,0.1302,0.18922,0.06297,0.055962,0.5937622853422361
1791.2,0.13031,124.3,16.366,0.070594,0.084818,0.13018,0.18955,0.062972,0.055961,0.5940764114460831
1792.5,0.13033,124.1,16.382,0.070618,0.084803,0.1302,0.18953,0.06297,0.055958,0.5940815795119919
1976.3,0.12058,124.56,16.511,0.070799,0.08463,0.13075,0.18981,0.062893,0.056004,0.5948877427558605
1786.2,0.13104,124.16,16.225,0.07055,0.084844,0.13014,0.19043,0.063001,0.055956,0.5949212396100779
1793.2,0.12995,124.83,16.304,0.070527,0.084859,0.13014,0.19062,0.062981,0.055969,0.5951001637541219
1796.8,0.13064,124.3,16.334,0.070606,0.084805,0.13021,0.19078,0.062967,0.055964,0.5953297351840772
1792.9,0.12976,124.82,16.381,0.070555,0.084842,0.13016,0.19086,0.062967,0.055969,0.5953524247009311
1763.8,0.13248,124.36,16.259,0.070541,0.084852,0.13008,0.19175,0.062989,0.055955,0.5961709978158546
