iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4999680327416876,0.09605267504056192,2.5305425488014976
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7086009474507121,0.10636137465503023,0.7424568245115063
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.482612667047259,0.1713572618665158,2.5371573775687555
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3072436395038745,0.17409907117335072,3.362661095033767
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1057266625689832,0.09493317402197701,1.1359448303869848
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.1279429869205472,0.09699336191236937,0.1588169329114567
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09311195754641231,0.09301950790459639,0.1227209865203966
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6215613868247476,0.09276218671642253,1.6510885079206117
9,264.95,48.276,71.901,10.802,0.11037983003812929,0.09236606865578648,0.13978086283919688
10,312.57,74.735,75.012,11.771,0.01461095599698634,0.09282966651027139,0.04415955657835007
11,302.1,48.538,76.921,13.053,0.018960842322793384,0.09328717117631208,0.048655071162333086
12,311.79,88.251,74.716,12.302,0.014979562096152192,0.09291248939706287,0.044554526021183934
13,305.25,41.48,76.298,15.126,0.015069312791847174,0.09396383602854497,0.04497893074348569
14,288.37,16.872,77.865,16.954,0.029239280758587588,0.09447716712227089,0.059312297072244606
15,316.82,87.417,74.688,12.298,0.013159654942608979,0.09294360746431082,0.04274452405608468
16,330.24,47.127,76.257,10.872,0.01991594043309162,0.09279899645616008,0.04945477843302193
17,438.63,4.026,63.818,9.07,0.09068158245108712,0.09379588930605331,0.12053774130060438
18,328.5,40.441,74.431,9.9033,0.012812831182672431,0.09266464461502982,0.042308903663343986
19,910.35,0.089134,43.699,1.4053,0.19885824436744493,0.11800438427911236,0.2364202064965175
20,314.29,83.022,74.901,14.419,0.014894102330961428,0.09354519981104539,0.044670464235855245
