iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1099.5,0.021587,2.3642,1.3259,0.9822204582988838,0.12228908039065041,1.0211462815595522
2,195.44,0.20168,221.5,12.464,0.32976191936957305,0.08621531548810639,0.3572051066298918
3,1999.9,0.033902,223.71,11.088,0.21867516484870997,0.07525083926663444,0.2426282509309071
4,1982.9,0.082318,94.757,9.5365,0.2841320114244019,0.07345980424243867,0.30751499335189614
5,1980.9,0.10416,127.98,7.658,0.07594677044719139,0.07352696956868018,0.09935113176203703
6,1923.6,0.10681,130.64,5.9,0.0779248441506923,0.07423242473391264,0.10155375881889084
7,1988.0,0.12387,126.46,6.6973,0.009794056635882712,0.07394271941629135,0.03333075523740238
8,1931.2,0.12478,125.32,6.6591,0.018568303792162025,0.07394792124572261,0.04210665818741591
9,1799.7,0.1357,125.0,6.8075,0.013523872927453448,0.07387963667896805,0.03704049167003558
10,1731.2,0.13847,126.07,6.2537,0.026797979456658187,0.07408877957581562,0.05038117045093202
11,1986.1,0.1424,116.95,5.4927,0.03757713178921532,0.07472346184962296,0.06136234842582763
12,1950.5,0.12928,124.8,6.3477,0.009532990860198974,0.07409239317832504,0.03311733209987629
13,1849.8,0.13626,128.2,4.862,0.012372088332095034,0.07549384806919007,0.03640252651857531
14,1994.4,0.13236,123.14,7.6811,0.03492979337416006,0.07367306663349887,0.05838065882907991
15,1714.9,0.14062,126.0,6.6577,0.01897061920120642,0.0739140400994811,0.04249818889265639
16,1848.1,0.13908,127.55,4.9916,0.014042933856086794,0.07528786088062286,0.038007804284018926
17,1979.9,0.12613,127.6,5.9598,0.011426982800675837,0.07430847033371482,0.03508010353509219
18,1962.9,0.13126,121.72,6.2263,0.013588743602801106,0.07417128855996792,0.037198198022429595
19,1992.3,0.12661,124.57,6.1178,0.01071970947931963,0.07422579447571354,0.03434651367078544
20,1946.5,0.13053,126.19,4.6632,0.014801395223088858,0.07595124981543264,0.03897742890735587
21,1917.2,0.13193,126.4,5.8847,0.011692175092800093,0.07435434539545191,0.035359898312896654
22,1984.3,0.12614,126.24,6.399,0.009627645979582041,0.07406817317996447,0.03320427775433783
