Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
649.84,0.572,145.83,8.257,0.1601,0.11873,0.12656,0.057891,0.13852,0.12515,0.3398,0.069636,0.41505,1.5514422543062454
658.35,0.56481,144.72,8.1725,0.16001,0.11883,0.12688,0.058022,0.13829,0.12432,0.32133,0.069591,0.43673,1.5539986423544998
665.67,0.57228,144.69,8.2559,0.15982,0.11899,0.12661,0.057895,0.13847,0.12338,0.3074,0.069731,0.45349,1.5557885890049568
666.68,0.57305,144.47,8.2212,0.15981,0.119,0.12674,0.057952,0.13838,0.12323,0.30422,0.069703,0.46322,1.562246500725131
663.78,0.57074,146.29,8.3304,0.15992,0.11892,0.12637,0.057776,0.13859,0.12402,0.34653,0.069697,0.42154,1.5633619868342439
666.7,0.57026,145.91,8.3455,0.15986,0.11899,0.12632,0.057748,0.13863,0.1236,0.34492,0.06974,0.42921,1.569026054360965
662.52,0.56746,145.03,8.3799,0.15986,0.11904,0.12622,0.05768,0.1388,0.12354,0.35092,0.069841,0.42431,1.5702130552361722
665.57,0.56717,143.88,8.3472,0.15977,0.11912,0.12632,0.057732,0.13876,0.12293,0.32941,0.069894,0.44879,1.5727306630486364
662.25,0.57669,144.12,8.3358,0.15978,0.11906,0.12639,0.057769,0.13871,0.12313,0.32272,0.069849,0.45685,1.574253867216379
662.44,0.56359,146.21,8.3727,0.15996,0.11896,0.12623,0.057689,0.13873,0.12408,0.37322,0.069767,0.40663,1.5752747011418715
