evals,errors
1000,4.751218718474607
2000,4.751218718474607
3000,4.723726903664728
4000,3.8672603317810825
5000,3.853197092529176
6000,3.7051050200817
7000,3.7051050200817
8000,3.6817157737880284
9000,3.6817157737880284
10000,3.6817157737880284
11000,3.6817157737880284
12000,3.6492291276140127
13000,3.6492291276140127
14000,3.6492291276140127
15000,3.6492291276140127
16000,3.6492291276140127
17000,3.6492291276140127
18000,3.6492291276140127
19000,3.6492291276140127
20000,3.6492291276140127
21000,3.6492291276140127
22000,3.6492291276140127
23000,3.6492291276140127
24000,3.6492291276140127
25000,3.6492291276140127
26000,3.6492291276140127
27000,3.6492291276140127
28000,3.6492291276140127
29000,3.6492291276140127
30000,3.6492291276140127
31000,3.6492291276140127
32000,3.6492291276140127
33000,3.6492291276140127
34000,3.6492291276140127
35000,3.6492291276140127
36000,3.6492291276140127
37000,3.6492291276140127
38000,3.6492291276140127
39000,3.6492291276140127
40000,3.6492291276140127
41000,3.6492291276140127
42000,3.6492291276140127
43000,3.6492291276140127
44000,3.6492291276140127
45000,3.6492291276140127
46000,3.6492291276140127
47000,3.6492291276140127
48000,3.6492291276140127
49000,3.6492291276140127
50000,3.6492291276140127
