iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.5031226457275637,0.09599528861364803,2.533678895120354
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7093211994688942,0.10634797157635414,0.7431728101972405
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.4999346658805086,0.20757063758896896,2.56600645190655
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3332306186728333,0.19687266010543458,3.3958971327036944
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.110623221458213,0.09497363151858436,1.140854267297355
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12734037314705593,0.09700457979061117,0.1582178898995118
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09553399233826146,0.09301953215646946,0.1251430290318567
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6275162862881225,0.09280695773592043,1.6570576584421073
9,264.95,48.276,71.901,10.802,0.11004303659506323,0.0923346721029012,0.13943407556295534
10,312.57,74.735,75.012,11.771,0.01684607029118159,0.09278120010594441,0.04637924353690026
11,302.1,48.538,76.921,13.053,0.02118433256172677,0.093256289744792,0.05086873153631412
12,311.79,88.251,74.716,12.302,0.01616985021571666,0.09285650005044392,0.04572699217819862
13,305.25,41.48,76.298,15.126,0.01667240426154681,0.09396318410537642,0.04658181469959575
14,288.37,16.872,77.865,16.954,0.029552629477736972,0.09453990075720412,0.059645614527589486
15,316.82,87.417,74.688,12.298,0.015073808355646248,0.09289810897207629,0.044644194849237234
16,330.24,47.127,76.257,10.872,0.023678666326685045,0.0927977317777825,0.05321710176698492
17,438.63,4.026,63.818,9.07,0.0920275795245955,0.09379353110917836,0.1218829877367339
18,328.5,40.441,74.431,9.9033,0.01624426459341661,0.09261104801524754,0.045723276746511624
19,910.35,0.089134,43.699,1.4053,0.19318768532955527,0.11802972699343842,0.23075771429514053
20,314.29,83.022,74.901,14.419,0.01554403964888097,0.09353388423124233,0.04531679969285557
21,331.86,40.454,74.808,9.7587,0.015586245413193783,0.09257548372835367,0.04505393710217541
22,317.66,102.76,74.238,11.631,0.01569880030785395,0.09266698458471713,0.045195617624010344
23,329.04,2.1553,72.499,15.487,0.01863287646731499,0.09460343002139433,0.04874608351002123
24,328.4,38.271,74.839,10.418,0.01553537253877192,0.09277572350035093,0.04506680252678746
25,315.68,94.495,75.229,11.936,0.014584823604927745,0.09274152766071223,0.04410536871911993
26,338.85,0.99738,74.588,17.334,0.028040722198772586,0.09517813538935871,0.05833686364174478
27,313.67,73.78,74.947,10.617,0.020174101453991712,0.09245571634624736,0.049603670001206544
28,30.79,0.0049402,47.74,1.0509,0.8462024235591992,0.12546501085067746,0.8861391768831264
29,330.72,0.066107,75.061,10.049,0.012736953950240326,0.09275030716571102,0.042260293667669424
30,333.82,0.065701,74.807,10.409,0.013299861468822146,0.09288893985256011,0.04286732934102353
31,378.16,0.0066314,70.427,12.306,0.0504390790208998,0.09421048834728978,0.08042720884404495
32,336.63,0.021787,75.907,9.8063,0.016298889977563763,0.09268388205771802,0.04580108592642787
33,332.93,0.074959,75.022,10.802,0.014369135075392607,0.09299393251501047,0.0439700231500287
