Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
1682.9,0.23506,161.46,2.8486,0.012812,0.012812122857973809
