iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1099.5,0.021587,2.3642,1.3259,0.9821178763342576,0.12270003394287285,1.0211745101733607
2,195.44,0.20168,221.5,12.464,0.3158813841272685,0.08606014968006064,0.3432751805768886
3,1999.9,0.033902,223.71,11.088,0.21560105429578685,0.07511420642827309,0.23951064879475623
4,1982.9,0.082318,94.757,9.5365,0.28711537409335336,0.07348842618111798,0.31050746666689094
5,1980.9,0.10416,127.98,7.658,0.07738543190087281,0.07354607167853779,0.10079587360613308
6,1923.6,0.10681,130.64,5.9,0.08322434286336125,0.0742233661022808,0.10685037407955608
7,1988.0,0.12387,126.46,6.6973,0.01311048115597777,0.07391617461283737,0.036638730284131234
8,1931.2,0.12478,125.32,6.6591,0.025148862441966936,0.07394637884249604,0.048686725875025316
9,1799.7,0.1357,125.0,6.8075,0.01953068595178914,0.07392058615565841,0.043060339317635865
10,1731.2,0.13847,126.07,6.2537,0.025681899509541212,0.07409621853349602,0.049267458397587616
11,1986.1,0.1424,116.95,5.4927,0.0316190225638717,0.07476147061999704,0.055416337767855775
