iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,2127.6698242192856,7.36173353198117,112.23605453326513,8.179394385876458,5.663369428079476,0.1947627038052977,5.725364322160588
2,2757.0612773776907,7.662014587324668,346.15778534186603,7.7670042584359456,7.6773806192444765,0.15809415799257975,7.727703552681417
3,3856.132714467851,9.876659249233642,441.99546381574777,14.401113773477984,11.104160947071588,0.18806243706343206,11.164023080008695
4,3008.3243986320945,0.04891133961505631,265.0234648762724,11.725823067728957,8.67411714946662,0.11192536317352009,8.709744099079462
5,709.8231566022764,4.950075457973241,403.0407799169341,18.596753919529732,0.335288499630987,0.2040837919349252,0.4002503882137495
6,1063.1209860065157,2.303025094410813,39.10561858754961,17.326850954258017,0.2486174259000511,0.19100991182891106,0.30941776919428765
7,1772.1004248951715,3.284824478508855,157.4451408287061,4.167263227939086,1.9825975416562958,0.18823965249746305,2.0425160840180396
8,399.4096449005349,5.593783385695824,240.75578640625716,2.7782377551521282,2.1141596157256175,0.19536756820942913,2.176347044126365
9,787.62,0.087452,30.634,1.149,1.6926230810933593,0.2259686136541203,1.7645511247867114
10,3226.2,0.12937,112.33,18.89,1.5236224044129643,0.16574268132658415,1.5763799384418256
11,3834.7,0.029199,283.77,1.3203,3.411411061216263,0.20015791373430133,3.4751233039558134
12,3714.5,0.026062,56.822,18.73,0.8144844236510266,0.21169611982054914,0.8818693914566557
13,200.08,9.4532,53.229,1.6657,0.5936452414300836,0.1734061440054825,0.6488421313920387
14,3293.7,0.10844,94.432,11.72,0.8569310702726661,0.1404818923504543,0.9016478454376228
15,3898.4,0.10863,142.84,19.237,0.7562505238224014,0.21526072360136528,0.8247701402517924
16,33.555,2.6421,465.27,19.288,0.12451524736225257,0.19709435153284777,0.18725232796614139
17,54.68,5.1707,495.63,19.868,0.20283389423102183,0.18132680808142027,0.26055200987348875
18,517.32,2.7117,327.24,19.812,0.4596075722383346,0.13178178875351246,0.5015550184175614
19,585.01,2.6865,489.58,18.689,0.6586400271557368,0.11595848668688971,0.6955507598550852
20,144.02,9.4327,482.08,19.17,0.5433202900799773,0.19611312307302822,0.6057450359645007
21,528.03,8.3986,461.33,19.497,0.5882140922912642,0.2340218893019108,0.6627055732394711
22,29.744,1.7889,444.89,16.516,0.5229544350210885,0.2262770018157109,0.5949806417150568
23,950.75,1.4881,211.24,11.065,0.444767064134796,0.1288254749979253,0.48577348641895834
