iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.521402104167652,0.09418173112292669,1.5513810802819832
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9527083513805301,0.15023360980603542,1.0005291946188692
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.33185200498396344,0.0965259800165287,0.36257717869680356
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2646506322693296,0.22794170363109384,1.3372067300086825
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3459854415757027,0.09463270834894555,1.3761079681995194
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.26407940200623026,0.15277543713639358,0.31270933401279455
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.2492943104607317,0.0998498919082663,2.2810775181895155
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.44364264069053,0.2125384987375991,3.511295746033369
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.17193210040316,0.09314283062580354,2.2015803842184956
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.072747270264171,0.20101297050509065,2.136731686027112
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.559579846576615,0.1749091593195506,1.6152551611721238
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3772683349179378,0.18326812521146923,1.4356043909951173
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.267522236429157,0.09560562038107956,0.29795445057118913
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.0091209660726808,0.19220275531777237,3.0703010032420917
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6348482201849939,0.10681772148372601,1.6688493569528906
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9558016483898567,0.09423119802533386,0.985796370308263
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.30084362949988375,0.0982929128674264,0.3321312354073875
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.17486706157053403,0.09485105426120388,0.20505908985683038
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.35370533017676803,0.10363802226102312,0.3866943372469875
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.11616189509540893,0.09649583759491209,0.14687747417745495
