Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Error (g190),Error (g60),Error (g278),Error (g79),Error (g237),Error (g189),Error (g178),Error (g215),Reduced Error
1305.7,0.3662,173.89,1.98,0.35837,0.18611,0.10573,0.099493,0.079072,0.17749,0.2326,0.059545,0.029898,1.328295966402236
1310.2,0.36747,171.05,1.9915,0.36068,0.18601,0.10578,0.099323,0.078991,0.17718,0.23251,0.059155,0.029986,1.3296116563156017
1310.4,0.3672,173.26,1.9618,0.36878,0.18623,0.10568,0.099657,0.079202,0.1779,0.2327,0.059978,0.029684,1.3398130676814406
1308.1,0.36934,175.05,1.9345,0.37842,0.18644,0.10561,0.099976,0.079409,0.17858,0.23288,0.06077,0.029425,1.3515054553450345
1308.1,0.37032,174.29,1.9335,0.37923,0.18644,0.10562,0.099973,0.079417,0.17859,0.23288,0.060772,0.029401,1.3523199801253734
1305.5,0.36828,170.64,1.9753,0.38407,0.18613,0.10574,0.099492,0.079105,0.17754,0.23261,0.059538,0.02981,1.3540521969995336
1310.6,0.36049,174.12,1.9637,0.38742,0.18623,0.10568,0.09968,0.079178,0.17785,0.23268,0.059937,0.029768,1.3584354316074287
1304.6,0.36806,176.17,1.9512,0.38707,0.18632,0.10564,0.099813,0.079283,0.17819,0.23279,0.060355,0.029611,1.3590650006729916
1305.0,0.3718,173.66,1.9664,0.39019,0.18619,0.1057,0.099605,0.079178,0.17781,0.23269,0.059894,0.029708,1.3609562119965668
1303.0,0.36663,168.98,2.0031,0.39406,0.18594,0.10583,0.0992,0.078903,0.17687,0.23244,0.058775,0.030139,1.3621573718790967
