iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.485714006296394,0.09606872603622599,2.5162936315468065
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.6932916184538577,0.10654204127555583,0.7272050034860685
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.4795639066356494,0.1952934313128986,2.5417277365293
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.306890159293404,0.21029889823841064,3.373830377656249
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.096852507377291,0.09501032071986383,1.1270952317519163
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12922123760935053,0.0969560639988041,0.1600833113056382
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09650763977013858,0.0930465349425418,0.12612527171749516
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6061137602312892,0.0927405030158402,1.6356339791908887
9,264.95,48.276,71.901,10.802,0.11541362599751215,0.09224295271430127,0.14477546977725816
10,312.57,74.735,75.012,11.771,0.02120515531866083,0.09274824029069045,0.05072783712933738
11,302.1,48.538,76.921,13.053,0.02805746827481102,0.09319388077826425,0.05772200185836607
12,311.79,88.251,74.716,12.302,0.019423802527144925,0.09282888110643085,0.04897215310670157
13,305.25,41.48,76.298,15.126,0.02030443498895573,0.09388334793775052,0.05018843278557432
14,288.37,16.872,77.865,16.954,0.03561838550759533,0.09449201715770077,0.06569612873433986
15,316.82,87.417,74.688,12.298,0.014827814548127592,0.09285269388042387,0.04438374496906367
